Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
20.07.2024 10:45;20.07.2024 11:00;928,75;583,25;184,00;470,75;9.269,50;25,50;-;863,25;106,50;557,75;32,25;343,00
20.07.2024 11:00;20.07.2024 11:15;920,25;577,00;193,25;521,25;9.686,00;25,50;-;863,75;108,50;557,00;28,50;341,75
20.07.2024 11:15;20.07.2024 11:30;914,00;576,50;219,75;546,75;10.008,25;25,50;-;864,75;107,50;558,75;7,25;341,75
20.07.2024 11:30;20.07.2024 11:45;914,25;573,00;239,50;591,00;10.321,50;25,50;-;863,00;106,25;559,75;6,00;343,75
20.07.2024 11:45;20.07.2024 12:00;913,25;568,75;251,75;605,75;10.495,25;25,50;-;862,75;106,25;561,00;17,75;356,75
20.07.2024 12:00;20.07.2024 12:15;902,00;585,50;244,75;604,50;10.578,75;25,50;-;861,00;107,25;557,25;16,75;367,50
20.07.2024 12:15;20.07.2024 12:30;901,50;596,00;258,50;589,25;10.625,75;24,25;-;859,00;105,25;556,00;11,50;367,00
20.07.2024 12:30;20.07.2024 12:45;900,00;606,75;264,75;582,50;10.619,25;24,25;-;856,75;106,75;549,25;15,25;365,50
20.07.2024 12:45;20.07.2024 13:00;899,50;594,25;301,00;575,50;10.502,00;24,25;-;858,75;104,25;549,50;30,50;363,75
20.07.2024 13:00;20.07.2024 13:15;896,25;587,75;330,50;590,00;10.520,75;24,25;-;859,25;104,25;551,25;25,50;367,00
20.07.2024 13:15;20.07.2024 13:30;895,25;583,75;341,25;582,00;10.443,50;24,00;-;861,00;102,75;553,25;17,00;376,50
20.07.2024 13:30;20.07.2024 13:45;891,50;578,50;377,75;572,25;10.429,00;24,00;-;861,75;101,50;557,00;9,00;380,75
20.07.2024 13:45;20.07.2024 14:00;893,25;583,50;409,75;541,50;10.326,00;23,75;-;857,75;101,50;557,00;4,75;379,75
20.07.2024 14:00;20.07.2024 14:15;889,00;592,75;324,75;574,75;10.210,75;23,75;-;855,00;100,50;551,00;17,00;385,00
20.07.2024 14:15;20.07.2024 14:30;888,75;595,50;330,75;605,25;10.082,75;23,75;-;858,00;102,25;550,50;10,00;387,75
20.07.2024 14:30;20.07.2024 14:45;892,75;594,25;346,25;612,00;9.993,00;23,50;-;856,50;103,00;555,25;7,75;389,75
20.07.2024 14:45;20.07.2024 15:00;894,50;588,50;578,75;606,00;9.737,00;23,00;-;855,25;101,75;553,75;5,50;390,25
20.07.2024 15:00;20.07.2024 15:15;891,25;580,75;318,00;584,25;9.465,00;23,00;-;854,50;100,75;552,75;20,50;390,25
20.07.2024 15:15;20.07.2024 15:30;893,00;596,50;322,25;592,50;9.242,25;23,00;-;857,50;102,50;553,50;33,50;390,50
20.07.2024 15:30;20.07.2024 15:45;894,50;596,25;365,25;607,25;8.901,25;23,25;-;864,75;104,00;572,00;28,25;391,00
20.07.2024 15:45;20.07.2024 16:00;895,75;588,00;415,25;604,75;8.612,50;23,50;-;881,75;103,50;585,50;69,50;389,50
20.07.2024 16:00;20.07.2024 16:15;902,25;590,00;735,75;578,50;8.204,50;23,50;-;900,25;104,25;591,50;5,50;375,50
20.07.2024 16:15;20.07.2024 16:30;909,75;593,00;717,75;631,00;7.821,00;23,50;-;910,75;104,25;609,00;17,25;365,75
20.07.2024 16:30;20.07.2024 16:45;914,50;598,50;738,50;666,75;7.359,00;23,50;-;918,00;105,25;624,25;23,25;355,50
20.07.2024 16:45;20.07.2024 17:00;918,50;593,00;773,75;673,50;6.923,25;23,50;-;916,50;106,25;626,50;47,25;343,50
20.07.2024 17:00;20.07.2024 17:15;924,00;546,00;813,50;707,25;6.397,25;23,75;-;919,25;108,75;648,50;13,50;343,50
20.07.2024 17:15;20.07.2024 17:30;930,50;606,75;829,25;743,50;5.863,75;23,75;-;941,00;109,75;648,75;26,25;344,00
20.07.2024 17:30;20.07.2024 17:45;941,50;630,25;825,00;781,25;5.291,75;23,75;-;999,25;111,00;654,50;166,25;340,75
20.07.2024 17:45;20.07.2024 18:00;951,75;631,00;851,50;841,25;4.737,75;23,50;-;1.104,25;112,50;690,00;253,75;339,75
20.07.2024 18:00;20.07.2024 18:15;968,25;597,25;859,75;873,75;4.175,75;23,75;-;1.236,75;114,00;793,75;310,25;342,00
20.07.2024 18:15;20.07.2024 18:30;983,25;666,00;856,75;914,50;3.650,25;24,00;-;1.374,50;116,25;859,50;584,50;343,00
20.07.2024 18:30;20.07.2024 18:45;991,75;729,75;867,00;951,75;3.148,75;24,00;-;1.503,25;127,00;930,75;937,00;342,75
20.07.2024 18:45;20.07.2024 19:00;1.007,25;742,75;859,75;993,75;2.641,00;24,00;-;1.631,25;140,25;937,00;1.362,00;340,50
20.07.2024 19:00;20.07.2024 19:15;1.025,25;650,00;865,25;1.039,25;2.140,75;23,75;-;1.715,25;144,50;976,00;927,00;342,50
20.07.2024 19:15;20.07.2024 19:30;1.035,50;653,50;878,00;1.092,25;1.680,75;23,50;-;1.730,25;150,00;988,50;1.389,75;343,00
20.07.2024 19:30;20.07.2024 19:45;1.040,50;707,00;903,75;1.196,50;1.279,75;23,50;-;1.734,00;153,25;995,50;1.619,25;342,75
20.07.2024 19:45;20.07.2024 20:00;1.048,75;728,00;920,50;1.303,00;974,25;23,50;-;1.736,25;153,50;1.053,00;1.671,50;342,50
20.07.2024 20:00;20.07.2024 20:15;1.057,25;700,25;911,25;1.389,75;697,25;23,50;-;1.737,00;152,25;1.076,50;1.665,50;345,25
20.07.2024 20:15;20.07.2024 20:30;1.060,00;719,00;901,25;1.441,50;455,75;23,75;-;1.729,25;150,00;1.088,50;1.736,00;344,75
20.07.2024 20:30;20.07.2024 20:45;1.060,75;716,50;886,50;1.473,00;265,75;23,75;-;1.728,50;148,75;1.120,50;1.753,25;346,50
20.07.2024 20:45;20.07.2024 21:00;1.061,75;708,75;875,75;1.555,75;128,50;23,75;-;1.732,75;148,75;1.134,50;1.741,25;348,00
20.07.2024 21:00;20.07.2024 21:15;1.059,75;707,50;854,75;1.739,25;46,75;24,25;-;1.735,25;148,25;1.140,50;1.677,25;356,25
20.07.2024 21:15;20.07.2024 21:30;1.059,50;706,00;821,75;1.977,00;12,00;24,50;-;1.732,25;147,50;1.061,25;1.627,00;357,50
20.07.2024 21:30;20.07.2024 21:45;1.055,00;673,50;813,00;2.067,00;2,75;24,50;-;1.729,75;148,50;1.062,75;1.606,75;357,00
20.07.2024 21:45;20.07.2024 22:00;1.055,50;650,00;837,75;2.177,50;0,75;24,50;-;1.728,00;142,75;1.062,50;1.456,75;359,00
20.07.2024 22:00;20.07.2024 22:15;1.045,25;686,25;878,25;2.279,75;1,50;24,50;-;1.727,50;141,00;1.054,25;1.554,00;354,00
20.07.2024 22:15;20.07.2024 22:30;1.043,25;648,75;910,75;2.442,00;0,75;24,50;-;1.727,00;133,25;1.017,50;1.321,00;350,00
20.07.2024 22:30;20.07.2024 22:45;1.041,50;640,50;940,25;2.584,25;1,00;24,75;-;1.725,50;133,50;975,50;1.283,50;350,00
20.07.2024 22:45;20.07.2024 23:00;1.035,25;631,00;964,00;2.740,75;0,50;24,75;-;1.726,75;131,50;942,00;996,50;349,75
20.07.2024 23:00;20.07.2024 23:15;1.012,00;673,75;987,75;2.859,25;0,50;24,75;-;1.728,75;130,50;948,75;711,75;350,00
20.07.2024 23:15;20.07.2024 23:30;1.004,50;635,75;1.003,50;2.959,00;0,50;24,75;-;1.717,00;129,75;931,50;488,25;349,50
20.07.2024 23:30;20.07.2024 23:45;983,75;607,75;1.012,50;3.025,00;0,50;24,75;-;1.698,00;126,25;900,25;409,25;350,25
20.07.2024 23:45;21.07.2024 00:00;979,00;586,00;1.030,00;3.056,00;0,50;24,75;-;1.666,50;119,25;902,00;226,75;350,75
21.07.2024 00:00;21.07.2024 00:15;963,50;623,25;1.062,25;3.039,75;0,50;25,00;-;1.598,00;128,75;792,00;395,25;352,25
21.07.2024 00:15;21.07.2024 00:30;958,50;626,25;1.087,00;2.987,50;0,50;25,00;-;1.555,75;125,00;828,50;331,25;350,25
21.07.2024 00:30;21.07.2024 00:45;957,25;594,75;1.104,00;2.883,75;0,50;25,00;-;1.499,50;125,50;825,00;153,75;349,75
21.07.2024 00:45;21.07.2024 01:00;961,00;597,25;1.113,00;2.849,00;0,50;25,25;-;1.443,25;124,75;828,25;100,75;351,00
21.07.2024 01:00;21.07.2024 01:15;951,00;592,75;1.103,50;2.778,25;0,50;25,25;-;1.424,00;123,75;803,00;96,25;352,50
21.07.2024 01:15;21.07.2024 01:30;929,75;575,25;1.086,00;2.738,50;0,50;25,25;-;1.438,25;122,25;792,00;62,00;352,75
21.07.2024 01:30;21.07.2024 01:45;915,50;599,25;1.051,25;2.683,50;0,50;25,25;-;1.473,25;123,50;788,25;42,75;351,75
21.07.2024 01:45;21.07.2024 02:00;915,00;600,50;1.022,00;2.613,00;0,50;25,25;-;1.491,75;121,25;782,25;52,25;352,25
21.07.2024 02:00;21.07.2024 02:15;911,25;585,00;999,00;2.568,25;0,50;25,25;-;1.506,00;119,50;770,25;87,25;353,75
21.07.2024 02:15;21.07.2024 02:30;911,50;610,25;957,75;2.496,75;0,50;25,25;-;1.505,50;119,25;766,25;74,75;351,00
21.07.2024 02:30;21.07.2024 02:45;911,00;607,50;936,00;2.376,00;0,50;25,25;-;1.504,75;119,75;764,00;62,75;353,25
21.07.2024 02:45;21.07.2024 03:00;913,25;617,25;913,75;2.300,75;0,50;25,25;-;1.502,00;119,25;765,25;53,25;353,50
21.07.2024 03:00;21.07.2024 03:15;910,50;629,50;872,00;2.212,00;0,50;25,25;-;1.525,75;105,50;758,75;84,00;355,00
21.07.2024 03:15;21.07.2024 03:30;913,75;647,50;819,50;2.133,25;0,50;25,25;-;1.538,50;105,00;781,50;116,50;354,25
21.07.2024 03:30;21.07.2024 03:45;914,50;675,00;765,50;2.088,75;0,75;25,25;-;1.558,75;106,00;788,25;114,25;354,00
21.07.2024 03:45;21.07.2024 04:00;925,25;680,75;705,25;2.065,00;0,75;25,25;-;1.580,50;104,75;803,00;135,25;354,75
21.07.2024 04:00;21.07.2024 04:15;942,75;672,00;642,00;2.007,50;0,50;25,25;-;1.619,25;105,75;845,75;174,50;354,00
21.07.2024 04:15;21.07.2024 04:30;958,50;675,00;594,00;1.967,50;0,75;25,50;-;1.623,00;106,00;841,50;190,75;353,00
21.07.2024 04:30;21.07.2024 04:45;964,00;707,25;567,25;1.922,00;0,50;25,50;-;1.634,25;105,50;841,25;156,00;354,25
21.07.2024 04:45;21.07.2024 05:00;969,00;695,25;542,00;1.900,75;0,75;25,50;-;1.647,75;106,50;842,75;148,25;351,25
21.07.2024 05:00;21.07.2024 05:15;974,25;707,25;524,00;1.874,50;3,75;25,50;-;1.659,00;106,00;845,75;172,00;354,75
21.07.2024 05:15;21.07.2024 05:30;977,25;709,00;499,50;1.830,50;13,00;25,50;-;1.659,50;105,50;801,00;165,25;354,00
21.07.2024 05:30;21.07.2024 05:45;979,50;703,75;446,25;1.825,25;49,25;25,50;-;1.642,50;104,50;807,00;190,75;354,50
21.07.2024 05:45;21.07.2024 06:00;981,75;703,75;412,00;1.756,00;119,25;25,50;-;1.645,25;104,25;815,25;181,00;355,00
21.07.2024 06:00;21.07.2024 06:15;990,50;736,50;390,25;1.672,00;269,75;25,50;-;1.614,00;104,00;795,50;170,25;350,25
21.07.2024 06:15;21.07.2024 06:30;993,50;737,00;387,50;1.616,50;456,00;25,50;-;1.603,25;103,75;790,25;106,50;350,50
21.07.2024 06:30;21.07.2024 06:45;995,75;718,25;368,75;1.596,25;697,25;25,50;-;1.574,50;102,25;792,00;75,25;350,00
21.07.2024 06:45;21.07.2024 07:00;997,00;715,50;350,50;1.554,75;1.024,50;25,50;-;1.479,75;101,75;773,00;49,50;350,25
21.07.2024 07:00;21.07.2024 07:15;988,75;660,75;332,75;1.477,75;1.411,25;25,25;-;1.311,75;102,75;741,75;133,50;350,75
21.07.2024 07:15;21.07.2024 07:30;987,75;636,50;318,00;1.313,25;1.829,00;25,25;-;1.195,50;102,50;749,00;69,00;349,75
21.07.2024 07:30;21.07.2024 07:45;984,75;636,00;299,00;1.121,50;2.310,25;25,25;-;1.136,25;104,50;710,75;154,75;348,75
21.07.2024 07:45;21.07.2024 08:00;987,50;635,50;287,50;909,50;2.825,25;25,25;-;1.091,50;104,75;646,50;196,75;349,50
21.07.2024 08:00;21.07.2024 08:15;977,25;652,00;298,25;697,75;3.363,25;25,00;-;1.040,50;105,50;609,00;314,00;349,00
21.07.2024 08:15;21.07.2024 08:30;978,25;625,75;299,75;550,75;3.945,25;25,00;-;1.018,50;105,75;619,75;182,25;348,50
21.07.2024 08:30;21.07.2024 08:45;975,00;581,00;304,50;429,00;4.549,75;24,75;-;1.006,50;106,25;618,25;135,25;349,00
21.07.2024 08:45;21.07.2024 09:00;971,25;611,00;304,25;357,00;5.143,75;24,75;-;1.000,00;106,75;606,75;134,75;349,00
21.07.2024 09:00;21.07.2024 09:15;959,25;602,00;290,25;327,00;5.699,75;24,75;-;940,75;106,00;588,75;181,00;347,75
21.07.2024 09:15;21.07.2024 09:30;954,50;575,75;265,50;299,25;6.183,50;24,75;-;916,00;105,00;584,00;72,25;348,75
21.07.2024 09:30;21.07.2024 09:45;950,00;564,25;228,00;271,50;6.630,25;24,50;-;898,00;105,50;587,00;34,25;347,25
21.07.2024 09:45;21.07.2024 10:00;949,00;537,00;205,00;241,00;7.080,50;24,50;-;890,75;115,75;584,25;30,00;346,75
21.07.2024 10:00;21.07.2024 10:15;936,25;552,75;186,50;245,00;7.568,25;24,50;-;882,50;143,25;584,00;145,00;346,50
21.07.2024 10:15;21.07.2024 10:30;933,50;549,00;171,75;255,25;7.940,75;24,50;-;878,50;154,75;593,25;78,50;346,25
21.07.2024 10:30;21.07.2024 10:45;932,25;566,75;157,25;274,50;8.272,25;24,50;-;883,50;127,50;594,00;51,50;346,25
21.07.2024 10:45;21.07.2024 11:00;929,00;524,75;124,00;322,75;8.595,00;24,25;-;880,25;135,50;577,25;25,75;345,50
21.07.2024 11:00;21.07.2024 11:15;921,00;538,25;92,00;375,00;8.807,75;24,25;-;881,25;142,50;561,75;99,25;344,75
21.07.2024 11:15;21.07.2024 11:30;920,25;505,50;84,00;422,25;9.063,25;24,25;-;884,50;148,25;557,50;86,25;345,25
21.07.2024 11:30;21.07.2024 11:45;919,25;490,50;71,75;467,50;9.247,75;24,25;-;884,25;155,00;553,25;72,25;344,50
21.07.2024 11:45;21.07.2024 12:00;915,00;518,50;68,50;506,75;9.338,75;24,25;-;883,75;163,50;546,00;67,25;343,75
21.07.2024 12:00;21.07.2024 12:15;895,00;486,50;75,00;519,75;9.375,00;24,00;-;888,50;172,00;549,25;14,75;345,75
21.07.2024 12:15;21.07.2024 12:30;883,50;480,75;70,00;506,00;9.457,25;24,00;-;881,25;179,75;561,50;0,50;345,25
21.07.2024 12:30;21.07.2024 12:45;882,75;490,00;68,25;546,00;9.474,50;24,00;-;887,50;184,75;561,50;0,50;345,00
21.07.2024 12:45;21.07.2024 13:00;881,00;500,25;66,25;601,75;9.362,50;23,75;-;879,50;191,00;553,25;0,00;344,25
21.07.2024 13:00;21.07.2024 13:15;877,25;484,75;64,25;662,25;9.216,25;23,25;-;881,50;202,00;562,75;0,00;343,75
21.07.2024 13:15;21.07.2024 13:30;877,25;491,75;62,25;813,25;9.046,50;23,25;-;881,50;200,25;569,75;1,50;343,00
21.07.2024 13:30;21.07.2024 13:45;875,75;510,25;137,00;796,50;8.855,25;23,25;-;880,25;197,75;573,25;19,25;343,00
21.07.2024 13:45;21.07.2024 14:00;874,25;538,25;282,50;774,00;8.586,75;23,00;-;882,00;192,00;581,50;16,75;344,50
21.07.2024 14:00;21.07.2024 14:15;870,75;527,25;288,25;788,50;8.354,75;23,00;-;892,00;185,50;582,25;19,75;346,00
21.07.2024 14:15;21.07.2024 14:30;875,25;508,25;239,75;863,50;8.068,25;23,00;-;889,50;169,50;583,50;16,00;344,50
21.07.2024 14:30;21.07.2024 14:45;875,25;500,25;145,75;902,75;7.879,75;23,00;-;894,75;172,50;585,00;5,00;345,00
21.07.2024 14:45;21.07.2024 15:00;874,25;503,75;138,25;991,25;7.638,25;23,00;-;915,00;174,00;588,25;1,25;345,75
21.07.2024 15:00;21.07.2024 15:15;875,25;502,00;144,00;1.020,00;7.371,00;23,00;-;934,00;175,00;594,50;13,50;345,50
21.07.2024 15:15;21.07.2024 15:30;878,25;498,00;165,75;1.059,00;7.124,00;23,00;-;930,50;198,00;590,75;8,50;346,00
21.07.2024 15:30;21.07.2024 15:45;880,25;490,00;248,00;1.153,50;6.787,75;23,00;-;934,25;204,25;587,75;0,00;346,50
21.07.2024 15:45;21.07.2024 16:00;886,00;504,25;250,00;1.254,50;6.417,50;23,00;-;964,75;208,75;584,50;26,75;346,50
21.07.2024 16:00;21.07.2024 16:15;896,25;490,50;224,75;1.394,25;6.028,75;23,00;-;968,75;170,00;578,25;0,75;346,50
21.07.2024 16:15;21.07.2024 16:30;902,25;495,00;213,50;1.503,75;5.581,50;23,00;-;1.002,25;170,00;578,00;0,50;346,00
21.07.2024 16:30;21.07.2024 16:45;906,25;523,75;220,00;1.480,75;5.206,00;23,00;-;1.052,75;169,00;579,75;0,50;346,25
21.07.2024 16:45;21.07.2024 17:00;908,75;575,25;223,50;1.555,75;4.857,00;23,00;-;1.170,50;165,25;579,25;10,25;346,25
21.07.2024 17:00;21.07.2024 17:15;918,00;549,50;236,75;1.564,50;4.566,75;23,00;-;1.296,25;166,25;633,00;2,00;346,50
21.07.2024 17:15;21.07.2024 17:30;926,50;624,25;228,50;1.491,50;4.192,25;23,00;-;1.418,25;179,25;663,75;45,50;347,50
21.07.2024 17:30;21.07.2024 17:45;935,00;683,75;252,75;1.475,00;3.771,25;23,00;-;1.522,25;186,25;712,00;49,75;347,00
21.07.2024 17:45;21.07.2024 18:00;946,75;724,75;275,50;1.500,50;3.363,75;23,00;-;1.645,75;200,50;820,00;245,50;348,25
21.07.2024 18:00;21.07.2024 18:15;965,75;644,50;275,00;1.433,00;2.966,50;23,50;-;1.750,75;215,75;966,50;72,25;346,25
21.07.2024 18:15;21.07.2024 18:30;981,25;707,25;277,25;1.365,25;2.566,25;23,75;-;1.821,25;221,75;990,50;237,25;346,25
21.07.2024 18:30;21.07.2024 18:45;992,25;747,75;310,50;1.335,00;2.172,50;23,75;-;1.880,50;225,00;995,75;644,00;346,25
21.07.2024 18:45;21.07.2024 19:00;1.001,25;747,00;326,25;1.352,00;1.810,75;22,75;-;1.908,75;237,50;1.045,50;865,75;347,25
21.07.2024 19:00;21.07.2024 19:15;1.012,00;652,50;334,25;1.476,00;1.454,50;21,50;-;1.970,75;252,50;1.153,75;738,75;347,00
21.07.2024 19:15;21.07.2024 19:30;1.022,25;686,50;312,00;1.474,50;1.169,25;21,50;-;1.999,25;267,50;1.201,50;832,75;347,50
21.07.2024 19:30;21.07.2024 19:45;1.026,75;762,75;299,25;1.404,00;924,00;21,75;-;1.990,50;279,00;1.260,25;994,50;348,25
21.07.2024 19:45;21.07.2024 20:00;1.033,25;763,75;269,75;1.392,00;704,50;21,75;-;1.993,75;286,50;1.267,50;1.389,25;348,50
21.07.2024 20:00;21.07.2024 20:15;1.041,25;771,00;229,50;1.315,00;505,00;21,75;-;1.996,00;317,75;1.269,25;1.028,00;349,00
21.07.2024 20:15;21.07.2024 20:30;1.046,25;790,50;219,00;1.274,00;335,50;21,75;-;2.007,25;323,75;1.263,25;1.214,00;348,25
21.07.2024 20:30;21.07.2024 20:45;1.049,00;780,25;226,50;1.260,00;203,50;21,75;-;2.011,00;323,25;1.259,25;1.351,50;347,75
21.07.2024 20:45;21.07.2024 21:00;1.050,75;771,50;209,50;1.221,75;101,50;21,75;-;2.006,75;322,50;1.273,25;1.377,25;349,75
21.07.2024 21:00;21.07.2024 21:15;1.049,75;746,50;215,75;1.157,00;37,00;21,75;-;2.008,25;323,75;1.282,50;1.615,75;353,00
21.07.2024 21:15;21.07.2024 21:30;1.054,00;753,25;220,00;1.065,25;6,50;22,00;-;2.014,75;323,50;1.284,00;1.572,00;350,50
21.07.2024 21:30;21.07.2024 21:45;1.055,50;792,50;225,75;976,50;2,25;22,00;-;2.016,25;323,25;1.288,75;1.646,50;348,00
21.07.2024 21:45;21.07.2024 22:00;1.057,00;754,00;273,25;935,00;2,25;22,00;-;2.009,25;323,50;1.291,25;1.631,75;351,25
21.07.2024 22:00;21.07.2024 22:15;1.046,50;760,25;301,75;930,75;1,50;22,00;-;2.009,00;323,50;1.286,50;1.585,50;353,50
21.07.2024 22:15;21.07.2024 22:30;1.043,00;722,00;339,00;972,75;2,50;22,25;-;2.001,75;323,00;1.294,25;1.462,00;353,25
21.07.2024 22:30;21.07.2024 22:45;1.038,75;726,75;388,50;962,00;2,50;22,50;-;2.007,00;323,75;1.296,50;1.420,00;351,00
21.07.2024 22:45;21.07.2024 23:00;1.035,25;675,50;405,25;996,25;1,50;22,75;-;2.002,00;320,75;1.298,50;1.216,75;351,25
21.07.2024 23:00;21.07.2024 23:15;1.019,50;696,50;407,50;1.070,25;2,50;22,75;-;2.008,00;320,50;1.301,25;1.179,75;353,25
21.07.2024 23:15;21.07.2024 23:30;1.013,50;667,75;397,50;1.141,75;1,50;22,75;-;2.033,25;318,50;1.302,75;809,50;353,00
21.07.2024 23:30;21.07.2024 23:45;1.002,75;643,50;392,25;1.224,75;1,50;22,75;-;2.052,00;313,50;1.287,00;568,50;352,00
21.07.2024 23:45;22.07.2024 00:00;997,25;629,75;414,50;1.316,25;1,00;22,75;-;2.057,00;307,00;1.284,75;323,00;350,50
22.07.2024 00:00;22.07.2024 00:15;967,00;724,25;404,25;1.323,50;1,00;22,75;-;2.064,75;302,50;1.211,00;327,50;355,25
22.07.2024 00:15;22.07.2024 00:30;961,00;697,25;385,25;1.270,25;0,75;22,75;-;2.067,50;299,00;1.239,50;230,50;354,00
22.07.2024 00:30;22.07.2024 00:45;954,25;668,25;381,00;1.248,25;0,50;22,75;-;2.068,00;296,25;1.230,00;212,75;356,25
22.07.2024 00:45;22.07.2024 01:00;955,25;672,50;361,50;1.290,00;0,50;22,75;-;2.068,00;294,75;1.236,75;130,50;357,50
22.07.2024 01:00;22.07.2024 01:15;947,00;670,75;365,25;1.385,50;0,50;22,75;-;2.070,00;300,75;1.249,50;264,00;356,50
22.07.2024 01:15;22.07.2024 01:30;944,75;658,00;370,25;1.456,75;0,50;22,75;-;2.073,75;302,25;1.239,25;204,00;356,50
22.07.2024 01:30;22.07.2024 01:45;945,75;657,00;362,75;1.549,50;0,50;22,75;-;2.071,50;294,25;1.240,25;169,75;358,00
22.07.2024 01:45;22.07.2024 02:00;942,75;643,50;361,00;1.589,75;0,50;22,75;-;2.080,50;283,25;1.221,25;120,25;357,50
22.07.2024 02:00;22.07.2024 02:15;935,25;644,00;378,00;1.566,75;0,50;22,75;-;2.079,50;272,25;1.183,50;142,75;355,25
22.07.2024 02:15;22.07.2024 02:30;932,75;635,50;405,75;1.588,25;0,50;22,75;-;2.080,00;257,75;1.147,75;51,00;356,00
22.07.2024 02:30;22.07.2024 02:45;933,00;639,75;401,50;1.637,00;0,50;22,75;-;2.101,75;244,75;1.113,75;72,50;355,25
22.07.2024 02:45;22.07.2024 03:00;933,25;637,25;428,75;1.687,25;0,50;22,75;-;2.115,50;234,75;1.122,75;31,00;355,00
22.07.2024 03:00;22.07.2024 03:15;933,00;646,75;434,25;1.745,50;1,00;22,75;-;2.143,25;236,00;1.184,00;108,75;355,00
22.07.2024 03:15;22.07.2024 03:30;929,50;648,00;450,25;1.782,25;0,50;23,00;-;2.153,00;234,50;1.168,75;86,00;353,25
22.07.2024 03:30;22.07.2024 03:45;929,50;649,50;490,50;1.795,50;0,50;23,00;-;2.153,50;245,50;1.157,25;65,75;353,25
22.07.2024 03:45;22.07.2024 04:00;928,25;650,50;509,75;1.818,75;0,50;23,00;-;2.143,50;249,00;1.151,50;64,25;354,25
22.07.2024 04:00;22.07.2024 04:15;934,75;650,75;537,25;1.842,25;1,00;23,00;-;2.152,00;200,25;1.203,75;61,25;354,50
22.07.2024 04:15;22.07.2024 04:30;936,75;653,00;552,25;1.883,75;0,50;23,00;-;2.173,25;204,25;1.247,25;39,00;354,25
22.07.2024 04:30;22.07.2024 04:45;940,00;659,00;586,50;1.933,75;1,00;23,00;-;2.202,25;207,00;1.292,75;49,25;355,00
22.07.2024 04:45;22.07.2024 05:00;941,25;659,50;583,00;1.967,75;1,00;23,00;-;2.212,00;211,00;1.277,00;56,25;355,00
22.07.2024 05:00;22.07.2024 05:15;946,50;630,00;624,25;1.996,50;1,50;23,00;-;2.210,00;228,50;1.281,50;47,50;354,25
22.07.2024 05:15;22.07.2024 05:30;949,75;641,75;638,50;2.037,25;5,50;23,00;-;2.197,50;231,25;1.287,25;55,75;354,50
22.07.2024 05:30;22.07.2024 05:45;954,00;654,00;668,75;2.186,75;21,00;23,00;-;2.213,25;240,50;1.246,75;87,00;356,50
22.07.2024 05:45;22.07.2024 06:00;961,25;666,25;683,25;2.313,50;50,50;23,00;-;2.240,00;252,25;1.253,75;142,75;355,75
22.07.2024 06:00;22.07.2024 06:15;991,75;658,50;668,50;2.438,75;119,75;23,00;-;2.285,00;261,75;1.386,00;317,50;350,75
22.07.2024 06:15;22.07.2024 06:30;1.000,75;647,00;685,25;2.550,00;225,50;23,00;-;2.305,75;269,00;1.452,25;472,00;350,50
22.07.2024 06:30;22.07.2024 06:45;1.008,00;640,50;687,75;2.689,50;369,50;23,00;-;2.298,75;272,50;1.562,25;508,00;351,00
22.07.2024 06:45;22.07.2024 07:00;1.011,50;630,50;682,00;2.807,00;542,75;23,00;-;2.297,75;275,25;1.514,00;586,50;350,25
22.07.2024 07:00;22.07.2024 07:15;1.019,50;660,75;662,25;2.828,50;737,50;23,00;-;2.306,25;278,50;1.473,50;880,75;350,25
22.07.2024 07:15;22.07.2024 07:30;1.024,00;657,75;638,00;2.822,75;984,25;23,00;-;2.305,50;278,75;1.465,75;887,75;350,75
22.07.2024 07:30;22.07.2024 07:45;1.028,25;663,00;605,00;2.817,50;1.258,50;23,00;-;2.260,75;277,50;1.466,75;898,50;350,50
22.07.2024 07:45;22.07.2024 08:00;1.029,75;663,75;614,50;2.831,00;1.555,50;23,00;-;2.191,75;270,75;1.469,25;867,00;349,50
22.07.2024 08:00;22.07.2024 08:15;1.023,25;666,00;600,75;2.816,75;1.894,00;23,00;-;2.173,00;266,50;1.420,00;1.255,25;349,00
22.07.2024 08:15;22.07.2024 08:30;1.020,75;662,75;576,75;2.825,25;2.228,00;23,00;-;2.142,25;251,50;1.393,75;1.075,50;349,75
22.07.2024 08:30;22.07.2024 08:45;1.017,50;640,25;595,00;2.907,00;2.591,75;23,00;-;2.090,00;226,50;1.308,75;888,75;348,25
22.07.2024 08:45;22.07.2024 09:00;1.017,00;633,25;587,50;3.010,50;2.976,75;23,00;-;2.011,50;210,25;1.253,50;773,25;348,25
22.07.2024 09:00;22.07.2024 09:15;991,75;669,00;546,75;3.059,75;3.338,00;23,25;-;1.855,00;191,25;1.178,75;556,50;348,75
22.07.2024 09:15;22.07.2024 09:30;981,50;667,00;523,00;3.098,75;3.750,25;23,50;-;1.750,50;179,00;1.088,25;578,75;349,00
