Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
12.10.2024 09:45;12.10.2024 10:00;1.131,25;521,00;1.180,25;3.107,00;4.081,75;23,25;-;1.074,50;243,50;589,00;25,00;293,00
12.10.2024 10:00;12.10.2024 10:15;1.130,75;532,50;1.174,75;2.877,25;4.578,50;23,25;-;1.078,00;243,00;548,00;25,50;292,50
12.10.2024 10:15;12.10.2024 10:30;1.133,00;527,25;1.171,50;2.593,25;5.065,25;23,25;-;1.070,25;239,50;540,50;4,00;293,25
12.10.2024 10:30;12.10.2024 10:45;1.124,75;517,75;1.169,50;2.373,75;5.455,75;23,25;-;1.063,50;239,00;527,00;0,50;291,50
12.10.2024 10:45;12.10.2024 11:00;1.123,25;498,25;1.161,00;2.224,50;5.787,75;23,25;-;1.044,75;249,00;515,25;0,50;290,75
12.10.2024 11:00;12.10.2024 11:15;1.118,75;503,00;1.151,00;2.180,75;6.051,75;23,25;-;1.050,00;262,50;514,00;6,00;289,75
12.10.2024 11:15;12.10.2024 11:30;1.117,75;502,50;1.133,00;2.195,00;6.324,25;23,25;-;1.058,00;270,75;513,25;2,75;289,25
12.10.2024 11:30;12.10.2024 11:45;1.110,00;508,25;1.094,00;2.196,50;6.565,50;23,25;-;1.048,25;285,50;505,75;48,50;287,50
12.10.2024 11:45;12.10.2024 12:00;1.106,75;506,75;1.040,75;2.246,00;6.661,00;23,25;-;1.043,75;296,75;507,50;36,25;284,75
12.10.2024 12:00;12.10.2024 12:15;1.101,75;512,00;995,00;2.434,25;6.752,00;23,25;-;1.074,25;305,50;498,00;0,50;287,50
12.10.2024 12:15;12.10.2024 12:30;1.102,25;506,50;949,00;2.595,50;6.715,75;23,25;-;1.062,00;305,25;494,00;0,75;288,50
12.10.2024 12:30;12.10.2024 12:45;1.103,75;497,25;959,50;2.746,75;6.751,00;23,25;-;1.057,50;306,25;489,25;0,75;289,00
12.10.2024 12:45;12.10.2024 13:00;1.103,00;487,75;1.000,25;2.839,50;6.656,75;23,25;-;1.059,75;311,00;486,00;0,75;290,75
12.10.2024 13:00;12.10.2024 13:15;1.103,50;488,50;1.040,50;2.926,50;6.553,50;23,25;-;1.059,50;311,75;485,25;0,75;291,00
12.10.2024 13:15;12.10.2024 13:30;1.106,00;496,50;962,50;2.975,50;6.352,00;23,25;-;1.061,50;307,75;477,75;13,25;291,00
12.10.2024 13:30;12.10.2024 13:45;1.112,25;495,00;939,50;3.025,00;6.068,75;23,25;-;1.059,75;308,75;473,50;0,75;290,00
12.10.2024 13:45;12.10.2024 14:00;1.115,00;501,75;924,25;3.095,00;5.787,75;23,25;-;1.058,75;311,00;472,50;9,75;289,25
12.10.2024 14:00;12.10.2024 14:15;1.117,75;495,00;1.030,50;3.144,50;5.435,50;23,25;-;1.030,50;311,25;466,00;1,25;289,75
12.10.2024 14:15;12.10.2024 14:30;1.122,25;503,25;1.013,25;3.219,25;5.028,00;23,25;-;1.030,00;314,25;465,00;8,75;289,00
12.10.2024 14:30;12.10.2024 14:45;1.129,00;503,75;1.016,50;3.282,00;4.647,50;23,25;-;1.033,00;314,75;469,25;40,25;290,50
12.10.2024 14:45;12.10.2024 15:00;1.133,25;518,00;1.022,50;3.368,50;4.238,25;23,25;-;1.032,50;315,00;466,00;55,00;290,25
12.10.2024 15:00;12.10.2024 15:15;1.133,50;515,75;1.038,25;3.390,00;3.830,75;23,25;-;1.037,25;299,25;472,00;41,75;289,25
12.10.2024 15:15;12.10.2024 15:30;1.136,75;535,75;1.121,50;3.404,75;3.427,25;23,25;-;1.050,75;286,75;476,50;55,75;290,25
12.10.2024 15:30;12.10.2024 15:45;1.145,50;552,50;1.197,75;3.391,50;3.066,00;23,25;-;1.105,00;273,75;476,25;96,50;289,25
12.10.2024 15:45;12.10.2024 16:00;1.152,50;556,50;1.264,25;3.329,00;2.719,50;23,25;-;1.156,50;266,25;495,00;142,75;289,00
12.10.2024 16:00;12.10.2024 16:15;1.153,75;527,75;1.315,00;3.349,00;2.404,75;23,25;-;1.085,50;260,75;571,75;108,25;293,25
12.10.2024 16:15;12.10.2024 16:30;1.156,50;555,00;1.356,75;3.379,25;2.097,25;23,25;-;1.102,25;245,25;587,75;271,75;299,50
12.10.2024 16:30;12.10.2024 16:45;1.160,50;573,25;1.399,25;3.375,25;1.762,50;23,25;-;1.202,75;239,75;600,00;474,75;299,75
12.10.2024 16:45;12.10.2024 17:00;1.166,25;561,25;1.432,50;3.413,00;1.398,00;23,25;-;1.158,75;245,25;653,00;751,75;302,00
12.10.2024 17:00;12.10.2024 17:15;1.172,00;534,00;1.470,00;3.493,00;1.062,25;23,25;-;1.254,75;254,25;740,75;744,50;302,00
12.10.2024 17:15;12.10.2024 17:30;1.177,50;558,50;1.566,25;3.603,75;755,50;23,25;-;1.269,50;257,50;753,00;867,00;299,25
12.10.2024 17:30;12.10.2024 17:45;1.181,75;559,75;1.597,00;3.795,00;485,50;23,25;-;1.258,50;258,50;777,25;1.279,25;299,00
12.10.2024 17:45;12.10.2024 18:00;1.182,00;576,25;1.589,25;3.975,75;268,50;23,25;-;1.260,50;258,00;798,50;1.320,25;299,75
12.10.2024 18:00;12.10.2024 18:15;1.181,50;555,00;1.556,25;4.088,75;110,50;23,25;-;1.289,25;266,25;897,25;1.318,75;299,25
12.10.2024 18:15;12.10.2024 18:30;1.184,00;557,50;1.591,00;4.278,00;27,00;23,25;-;1.324,25;269,75;914,00;1.402,75;300,25
12.10.2024 18:30;12.10.2024 18:45;1.171,75;558,75;1.638,00;4.463,25;5,25;23,25;-;1.337,75;272,25;921,00;1.435,25;304,00
12.10.2024 18:45;12.10.2024 19:00;1.169,25;559,50;1.665,50;4.594,75;0,25;23,25;-;1.340,25;274,00;939,50;1.359,25;297,75
12.10.2024 19:00;12.10.2024 19:15;1.165,75;567,00;1.684,75;4.737,00;0,00;23,25;-;1.322,50;269,50;933,00;1.319,00;301,00
12.10.2024 19:15;12.10.2024 19:30;1.163,25;561,75;1.696,75;4.895,50;0,00;23,25;-;1.313,75;265,00;926,00;1.235,50;300,25
12.10.2024 19:30;12.10.2024 19:45;1.152,50;564,50;1.720,50;5.086,25;0,00;23,25;-;1.317,50;262,75;925,75;1.117,50;297,50
12.10.2024 19:45;12.10.2024 20:00;1.147,25;523,75;1.743,75;5.266,75;0,00;23,25;-;1.276,25;260,75;943,25;920,75;298,25
12.10.2024 20:00;12.10.2024 20:15;1.143,00;556,75;1.612,75;5.431,75;0,00;23,25;-;1.216,75;252,25;954,00;781,00;296,00
12.10.2024 20:15;12.10.2024 20:30;1.142,75;542,50;1.596,50;5.592,00;0,00;23,25;-;1.164,25;244,00;917,75;719,50;290,50
12.10.2024 20:30;12.10.2024 20:45;1.134,75;532,25;1.612,50;5.747,25;0,00;23,25;-;1.133,50;240,50;900,75;455,00;284,50
12.10.2024 20:45;12.10.2024 21:00;1.129,25;511,25;1.627,75;5.834,25;0,00;23,25;-;1.122,50;238,00;894,25;270,25;290,50
12.10.2024 21:00;12.10.2024 21:15;1.125,75;536,25;1.695,00;5.899,75;0,00;23,25;-;1.122,75;235,00;868,25;215,25;288,00
12.10.2024 21:15;12.10.2024 21:30;1.121,25;520,75;1.707,50;5.935,25;0,00;23,25;-;1.118,00;232,25;852,25;61,75;288,50
12.10.2024 21:30;12.10.2024 21:45;1.107,75;529,50;1.711,25;5.937,00;0,00;23,25;-;1.121,00;230,75;850,25;26,25;289,75
12.10.2024 21:45;12.10.2024 22:00;1.105,00;521,50;1.709,00;5.984,75;0,00;23,25;-;1.119,00;230,50;850,25;12,00;289,50
12.10.2024 22:00;12.10.2024 22:15;1.104,00;537,50;1.711,25;5.934,25;0,00;23,25;-;1.125,00;228,00;848,25;100,50;288,50
12.10.2024 22:15;12.10.2024 22:30;1.100,25;512,75;1.708,00;6.041,75;0,00;23,25;-;1.119,25;227,50;853,75;21,00;287,00
12.10.2024 22:30;12.10.2024 22:45;1.094,50;533,50;1.706,75;6.137,25;0,00;23,25;-;1.117,25;225,50;861,00;75,00;287,50
12.10.2024 22:45;12.10.2024 23:00;1.091,00;515,25;1.660,75;6.222,75;0,00;23,25;-;1.116,00;224,25;855,00;22,25;289,50
12.10.2024 23:00;12.10.2024 23:15;1.087,50;529,75;1.541,00;6.287,50;0,00;23,25;-;1.101,75;213,75;711,00;124,25;289,25
12.10.2024 23:15;12.10.2024 23:30;1.087,00;514,25;1.579,75;6.376,75;0,00;23,25;-;1.094,00;210,50;638,00;35,00;288,50
12.10.2024 23:30;12.10.2024 23:45;1.077,75;533,25;1.507,75;6.389,00;0,00;23,25;-;1.095,75;207,75;626,50;2,50;296,00
12.10.2024 23:45;13.10.2024 00:00;1.075,75;521,50;1.310,00;6.322,50;0,00;23,25;-;1.098,00;204,25;615,50;15,00;294,75
13.10.2024 00:00;13.10.2024 00:15;1.074,75;512,75;1.192,50;6.466,75;0,00;23,50;-;1.079,50;199,25;555,50;284,00;290,50
13.10.2024 00:15;13.10.2024 00:30;1.072,00;510,00;1.168,00;6.563,25;0,00;23,50;-;1.058,25;198,25;548,50;200,00;299,50
13.10.2024 00:30;13.10.2024 00:45;1.070,50;504,50;1.190,00;6.626,50;0,00;23,50;-;1.045,00;197,75;548,00;103,00;301,50
13.10.2024 00:45;13.10.2024 01:00;1.071,25;504,50;1.145,25;6.676,25;0,00;23,50;-;1.037,25;194,25;549,25;88,50;304,00
13.10.2024 01:00;13.10.2024 01:15;1.066,75;509,00;897,75;6.730,75;0,00;23,50;-;1.013,50;190,00;544,25;253,00;302,50
13.10.2024 01:15;13.10.2024 01:30;1.066,50;504,50;911,25;6.784,25;0,00;23,50;-;990,50;190,25;538,00;160,75;302,00
13.10.2024 01:30;13.10.2024 01:45;1.071,25;504,50;948,00;6.810,50;0,00;23,50;-;992,50;188,75;535,75;68,75;301,50
13.10.2024 01:45;13.10.2024 02:00;1.074,00;503,75;1.001,00;6.890,50;0,00;23,50;-;985,25;186,75;533,00;63,00;295,00
13.10.2024 02:00;13.10.2024 02:15;1.075,50;503,25;884,25;6.887,75;0,00;23,50;-;990,25;185,00;495,75;61,25;294,00
13.10.2024 02:15;13.10.2024 02:30;1.075,00;502,50;950,25;6.870,00;0,00;23,50;-;990,00;188,00;471,25;32,75;292,25
13.10.2024 02:30;13.10.2024 02:45;1.083,00;502,25;981,25;6.915,75;0,00;23,50;-;986,75;228,50;471,25;71,50;294,75
13.10.2024 02:45;13.10.2024 03:00;1.086,75;503,75;956,25;6.968,25;0,00;23,50;-;985,25;270,75;466,00;16,50;295,25
13.10.2024 03:00;13.10.2024 03:15;1.086,75;508,00;960,50;7.010,00;0,00;23,50;-;991,75;280,75;466,75;17,75;288,25
13.10.2024 03:15;13.10.2024 03:30;1.090,75;502,25;982,75;7.046,75;0,00;23,50;-;989,50;306,25;467,00;14,00;285,50
13.10.2024 03:30;13.10.2024 03:45;1.100,25;506,50;1.039,50;6.846,50;0,00;23,50;-;988,50;311,25;466,75;21,50;286,00
13.10.2024 03:45;13.10.2024 04:00;1.106,50;502,25;1.103,00;6.936,50;0,00;23,50;-;987,00;312,50;469,00;14,00;286,25
13.10.2024 04:00;13.10.2024 04:15;1.109,50;502,50;1.113,00;7.032,00;0,00;23,50;-;990,50;313,00;468,75;0,75;288,50
13.10.2024 04:15;13.10.2024 04:30;1.111,75;502,25;1.123,75;7.114,25;0,00;23,50;-;987,75;321,50;469,75;0,50;291,75
13.10.2024 04:30;13.10.2024 04:45;1.117,50;502,50;1.164,75;7.325,50;0,00;23,50;-;987,00;336,25;470,50;0,75;294,00
13.10.2024 04:45;13.10.2024 05:00;1.123,75;503,00;1.181,00;7.552,00;0,00;23,50;-;993,75;347,00;470,75;1,00;292,75
13.10.2024 05:00;13.10.2024 05:15;1.128,00;503,25;1.220,75;7.895,00;0,00;21,75;-;1.000,50;367,00;473,00;2,25;292,50
13.10.2024 05:15;13.10.2024 05:30;1.131,75;502,50;1.166,00;8.142,50;0,00;20,75;-;1.003,25;366,75;474,00;0,50;292,25
13.10.2024 05:30;13.10.2024 05:45;1.141,00;502,50;1.134,75;8.262,00;0,00;20,75;-;998,75;364,75;479,75;0,75;292,50
13.10.2024 05:45;13.10.2024 06:00;1.146,00;502,00;1.137,00;8.291,00;0,00;20,75;-;996,75;365,75;485,50;0,75;295,00
13.10.2024 06:00;13.10.2024 06:15;1.148,75;502,00;1.133,50;8.687,50;0,00;20,75;-;995,75;368,25;485,50;74,25;288,75
13.10.2024 06:15;13.10.2024 06:30;1.154,50;502,00;1.105,25;8.611,00;0,00;20,75;-;992,75;366,50;485,75;64,50;287,00
13.10.2024 06:30;13.10.2024 06:45;1.159,50;502,00;1.092,25;8.904,25;0,00;20,75;-;995,50;370,25;483,25;19,00;286,50
13.10.2024 06:45;13.10.2024 07:00;1.163,00;501,50;1.090,25;9.066,00;0,00;20,75;-;994,25;374,50;484,00;11,00;283,25
13.10.2024 07:00;13.10.2024 07:15;1.164,50;502,25;1.277,25;9.295,25;0,00;20,75;-;991,50;374,50;509,25;63,00;286,50
13.10.2024 07:15;13.10.2024 07:30;1.167,25;505,75;1.287,00;9.441,50;1,00;20,75;-;994,25;377,25;512,25;110,25;285,25
13.10.2024 07:30;13.10.2024 07:45;1.159,50;503,00;1.319,75;9.545,50;24,75;20,75;-;1.000,75;395,00;512,75;151,00;285,75
13.10.2024 07:45;13.10.2024 08:00;1.157,75;502,00;1.276,00;9.620,75;71,50;20,75;-;997,50;407,25;549,00;167,50;286,00
13.10.2024 08:00;13.10.2024 08:15;1.155,75;502,25;1.127,00;9.577,75;211,25;20,75;-;992,75;417,00;567,75;225,25;282,75
13.10.2024 08:15;13.10.2024 08:30;1.156,75;509,00;1.152,50;9.357,25;402,25;20,75;-;991,25;423,25;569,50;255,75;278,00
13.10.2024 08:30;13.10.2024 08:45;1.150,50;513,00;1.182,25;9.170,75;627,50;20,75;-;997,75;422,25;571,75;263,25;277,50
13.10.2024 08:45;13.10.2024 09:00;1.146,25;518,50;1.180,50;9.131,25;879,50;20,75;-;992,75;424,75;572,00;175,75;277,50
13.10.2024 09:00;13.10.2024 09:15;1.143,75;514,50;1.067,00;9.216,00;1.154,00;20,75;-;992,75;425,00;599,75;266,00;276,75
13.10.2024 09:15;13.10.2024 09:30;1.139,75;516,75;1.072,75;9.435,50;1.485,50;20,75;-;991,75;428,25;595,50;180,25;277,50
13.10.2024 09:30;13.10.2024 09:45;1.129,25;509,00;1.082,25;9.394,00;1.835,50;20,75;-;994,75;430,75;592,25;100,00;275,50
13.10.2024 09:45;13.10.2024 10:00;1.125,75;508,75;1.098,00;9.238,00;2.206,25;20,75;-;991,25;429,50;591,50;27,00;277,25
13.10.2024 10:00;13.10.2024 10:15;1.122,50;510,50;1.002,75;9.264,75;2.631,25;20,75;-;991,75;437,25;615,25;51,50;274,00
13.10.2024 10:15;13.10.2024 10:30;1.120,00;513,00;988,75;9.241,50;3.060,75;20,75;-;992,75;445,00;611,25;60,75;276,00
13.10.2024 10:30;13.10.2024 10:45;1.112,25;506,00;956,25;9.250,50;3.449,25;20,75;-;992,50;449,50;609,00;3,50;277,75
13.10.2024 10:45;13.10.2024 11:00;1.109,50;513,00;965,75;9.236,00;3.710,00;20,75;-;987,50;456,75;609,50;1,00;278,25
13.10.2024 11:00;13.10.2024 11:15;1.105,50;523,75;810,00;9.270,75;3.943,50;20,75;-;994,00;455,25;613,25;2,75;277,25
13.10.2024 11:15;13.10.2024 11:30;1.107,75;525,25;782,75;9.065,25;4.161,00;20,75;-;994,00;458,25;617,75;7,00;278,25
13.10.2024 11:30;13.10.2024 11:45;1.102,25;514,00;761,75;8.968,75;4.424,00;20,75;-;991,50;456,75;630,00;1,00;278,50
13.10.2024 11:45;13.10.2024 12:00;1.107,50;516,50;740,50;8.925,75;4.540,25;20,75;-;990,25;452,00;627,50;1,00;278,25
13.10.2024 12:00;13.10.2024 12:15;1.105,00;516,75;737,25;9.080,00;4.612,00;20,75;-;993,25;448,75;594,50;1,50;274,00
13.10.2024 12:15;13.10.2024 12:30;1.106,25;525,00;724,50;9.114,50;4.754,50;20,75;-;991,75;447,75;592,75;15,75;274,25
13.10.2024 12:30;13.10.2024 12:45;1.108,50;514,50;740,75;9.052,75;4.825,00;20,75;-;994,50;444,25;613,25;1,00;273,25
13.10.2024 12:45;13.10.2024 13:00;1.111,00;523,00;719,25;9.088,00;4.858,75;20,75;-;990,75;441,25;626,25;1,50;273,25
13.10.2024 13:00;13.10.2024 13:15;1.109,25;530,25;676,50;8.966,00;4.891,50;20,75;-;994,50;443,75;586,75;42,25;268,75
13.10.2024 13:15;13.10.2024 13:30;1.113,25;509,25;726,00;8.720,50;4.921,75;20,75;-;992,25;438,75;543,75;1,50;270,75
13.10.2024 13:30;13.10.2024 13:45;1.121,00;517,75;718,00;8.650,00;4.948,00;20,75;-;992,75;440,75;523,00;0,75;272,00
13.10.2024 13:45;13.10.2024 14:00;1.123,50;511,50;775,50;8.670,00;4.911,00;20,75;-;992,75;438,50;522,50;0,75;271,50
13.10.2024 14:00;13.10.2024 14:15;1.124,25;529,00;602,25;8.541,75;4.828,75;20,75;-;995,50;434,50;518,00;9,25;269,50
13.10.2024 14:15;13.10.2024 14:30;1.127,25;525,50;588,25;8.516,25;4.684,25;20,75;-;990,50;440,00;520,50;12,00;270,00
13.10.2024 14:30;13.10.2024 14:45;1.131,50;529,75;612,25;8.482,75;4.513,00;20,75;-;988,00;444,00;526,75;0,25;268,75
13.10.2024 14:45;13.10.2024 15:00;1.134,50;529,50;602,25;8.475,00;4.276,25;20,75;-;997,25;445,50;551,75;0,50;268,50
13.10.2024 15:00;13.10.2024 15:15;1.139,25;532,25;708,25;8.295,75;4.063,50;20,75;-;1.023,50;441,75;581,25;21,25;268,75
13.10.2024 15:15;13.10.2024 15:30;1.143,75;527,75;720,50;8.429,25;3.825,00;20,75;-;1.022,75;497,75;586,50;0,50;270,25
13.10.2024 15:30;13.10.2024 15:45;1.148,00;534,50;720,00;8.602,75;3.519,75;20,75;-;1.026,00;515,25;585,00;0,50;268,75
13.10.2024 15:45;13.10.2024 16:00;1.151,50;534,50;694,50;8.752,50;3.262,50;20,75;-;1.025,00;536,00;584,25;0,75;268,50
13.10.2024 16:00;13.10.2024 16:15;1.152,25;529,75;653,00;8.636,25;2.935,00;20,75;-;1.024,50;556,00;581,75;1,25;277,25
13.10.2024 16:15;13.10.2024 16:30;1.154,50;529,75;681,25;8.875,50;2.581,25;20,75;-;1.050,25;585,50;566,75;7,75;276,75
13.10.2024 16:30;13.10.2024 16:45;1.159,25;531,50;676,25;8.947,00;2.190,75;20,75;-;1.091,50;627,75;567,00;10,75;279,25
13.10.2024 16:45;13.10.2024 17:00;1.158,75;538,50;698,25;8.941,25;1.775,50;20,75;-;1.091,00;664,75;572,75;27,50;279,00
13.10.2024 17:00;13.10.2024 17:15;1.162,50;528,75;1.012,00;8.673,25;1.374,25;20,75;-;1.090,50;696,50;577,00;21,75;285,50
13.10.2024 17:15;13.10.2024 17:30;1.167,75;529,00;1.114,75;8.588,00;1.001,25;20,75;-;1.096,75;714,25;578,00;55,00;283,50
13.10.2024 17:30;13.10.2024 17:45;1.166,75;534,00;1.104,50;8.536,75;679,75;20,75;-;1.114,25;734,00;583,75;111,00;279,00
13.10.2024 17:45;13.10.2024 18:00;1.170,50;535,25;1.063,25;8.453,00;397,50;20,75;-;1.183,50;751,00;606,75;397,75;264,75
13.10.2024 18:00;13.10.2024 18:15;1.171,75;507,25;977,50;8.214,00;166,25;20,75;-;1.300,25;772,50;719,25;197,50;261,00
13.10.2024 18:15;13.10.2024 18:30;1.174,50;519,75;941,50;8.138,50;44,25;20,75;-;1.382,00;780,75;736,75;290,00;251,25
13.10.2024 18:30;13.10.2024 18:45;1.168,25;532,00;930,75;7.982,25;5,25;20,75;-;1.387,25;785,75;760,50;480,25;234,50
13.10.2024 18:45;13.10.2024 19:00;1.165,25;527,75;861,25;7.859,50;0,25;20,75;-;1.449,00;797,50;804,00;640,75;234,25
13.10.2024 19:00;13.10.2024 19:15;1.162,00;526,75;783,75;7.766,25;0,00;20,75;-;1.565,25;807,25;800,00;825,25;234,25
13.10.2024 19:15;13.10.2024 19:30;1.160,25;527,50;776,75;7.638,00;0,00;20,75;-;1.590,25;809,75;800,75;899,00;233,75
13.10.2024 19:30;13.10.2024 19:45;1.150,00;528,75;765,50;7.466,25;0,00;20,75;-;1.612,50;814,25;803,00;992,50;234,25
13.10.2024 19:45;13.10.2024 20:00;1.146,00;525,75;721,50;7.354,75;0,00;20,75;-;1.588,25;823,00;830,25;937,00;234,00
13.10.2024 20:00;13.10.2024 20:15;1.142,75;526,00;785,25;7.303,75;0,00;20,75;-;1.551,50;835,00;798,75;492,25;234,00
13.10.2024 20:15;13.10.2024 20:30;1.142,50;527,25;762,00;7.200,50;0,00;20,75;-;1.539,25;847,00;795,50;451,25;234,25
13.10.2024 20:30;13.10.2024 20:45;1.130,00;510,25;758,75;7.084,00;0,00;20,75;-;1.521,25;842,75;802,75;364,25;234,25
13.10.2024 20:45;13.10.2024 21:00;1.125,50;509,75;733,00;7.005,75;0,00;20,75;-;1.502,50;838,75;868,50;318,00;234,25
13.10.2024 21:00;13.10.2024 21:15;1.124,50;530,25;730,50;6.960,75;0,00;20,75;-;1.536,00;816,00;934,00;373,75;234,75
13.10.2024 21:15;13.10.2024 21:30;1.125,50;525,00;725,50;6.838,75;0,00;20,75;-;1.534,50;801,50;950,00;260,75;233,75
13.10.2024 21:30;13.10.2024 21:45;1.112,50;532,00;738,50;6.764,25;0,00;20,75;-;1.502,50;768,00;975,75;198,75;236,00
13.10.2024 21:45;13.10.2024 22:00;1.110,50;534,75;760,75;6.695,25;0,00;20,75;-;1.499,25;736,00;1.009,50;180,75;250,25
13.10.2024 22:00;13.10.2024 22:15;1.105,75;534,50;835,75;6.341,50;0,00;20,75;-;1.489,75;721,25;979,50;193,00;259,50
13.10.2024 22:15;13.10.2024 22:30;1.104,25;533,75;915,25;6.275,50;0,00;20,75;-;1.444,25;683,00;947,00;162,75;276,00
13.10.2024 22:30;13.10.2024 22:45;1.097,25;535,00;900,00;6.169,75;0,00;20,75;-;1.453,25;663,75;948,75;179,50;284,25
13.10.2024 22:45;13.10.2024 23:00;1.095,25;522,75;879,25;6.089,25;0,00;20,75;-;1.425,50;661,25;957,50;144,50;289,25
13.10.2024 23:00;13.10.2024 23:15;1.090,00;528,25;921,75;6.054,75;0,00;20,75;-;1.319,25;649,50;929,00;100,75;292,50
13.10.2024 23:15;13.10.2024 23:30;1.088,00;533,50;917,25;5.921,75;0,00;20,75;-;1.234,25;642,00;893,25;55,00;290,00
13.10.2024 23:30;13.10.2024 23:45;1.084,00;533,50;875,25;5.908,75;0,00;20,75;-;1.222,25;630,25;876,25;30,75;291,50
13.10.2024 23:45;14.10.2024 00:00;1.082,50;525,00;843,25;5.843,25;0,00;20,75;-;1.226,75;629,00;872,50;26,50;295,00
14.10.2024 00:00;14.10.2024 00:15;1.079,50;521,50;1.006,25;5.723,25;0,00;21,00;-;1.236,00;641,50;745,25;10,50;295,75
14.10.2024 00:15;14.10.2024 00:30;1.077,75;532,00;1.075,00;5.550,50;0,00;21,00;-;1.182,75;638,00;664,25;1,00;295,50
14.10.2024 00:30;14.10.2024 00:45;1.077,50;519,25;1.117,50;5.466,75;0,00;21,00;-;1.145,75;636,75;640,50;0,50;296,50
14.10.2024 00:45;14.10.2024 01:00;1.077,50;511,00;1.093,00;5.269,25;0,00;21,00;-;1.146,00;614,25;613,75;19,00;293,50
14.10.2024 01:00;14.10.2024 01:15;1.073,75;511,00;1.083,25;5.093,00;0,00;21,00;-;1.149,00;565,25;610,50;0,25;290,50
14.10.2024 01:15;14.10.2024 01:30;1.072,25;511,00;1.102,25;4.959,50;0,00;21,00;-;1.154,00;512,50;608,75;0,50;295,50
14.10.2024 01:30;14.10.2024 01:45;1.079,00;509,00;1.055,00;4.842,00;0,00;21,00;-;1.151,75;500,50;607,00;0,50;298,75
14.10.2024 01:45;14.10.2024 02:00;1.083,25;508,25;977,75;4.696,50;0,00;21,00;-;1.149,00;496,25;602,00;0,50;297,50
14.10.2024 02:00;14.10.2024 02:15;1.083,00;509,00;951,00;4.563,25;0,00;21,00;-;1.162,75;470,50;607,25;0,25;295,50
14.10.2024 02:15;14.10.2024 02:30;1.085,25;521,25;900,25;4.410,00;0,00;21,00;-;1.161,25;467,50;608,75;0,50;295,00
14.10.2024 02:30;14.10.2024 02:45;1.090,00;519,50;837,00;4.284,75;0,00;21,00;-;1.180,00;463,75;613,00;0,50;296,50
14.10.2024 02:45;14.10.2024 03:00;1.094,50;523,75;763,25;4.167,25;0,00;21,00;-;1.251,25;462,75;617,25;0,75;296,50
14.10.2024 03:00;14.10.2024 03:15;1.095,75;526,00;713,00;4.075,75;0,00;21,00;-;1.273,00;462,75;630,25;1,00;296,25
14.10.2024 03:15;14.10.2024 03:30;1.099,00;539,25;640,75;4.023,75;0,00;21,00;-;1.275,75;463,00;643,00;5,75;296,75
14.10.2024 03:30;14.10.2024 03:45;1.107,00;541,50;608,25;3.912,25;0,00;21,00;-;1.297,75;465,00;644,25;7,25;294,00
14.10.2024 03:45;14.10.2024 04:00;1.112,25;542,25;594,50;3.812,50;0,00;21,00;-;1.317,75;468,00;649,25;8,00;297,00
14.10.2024 04:00;14.10.2024 04:15;1.115,00;533,00;625,25;3.734,00;0,00;21,00;-;1.382,25;433,00;706,00;12,00;299,25
14.10.2024 04:15;14.10.2024 04:30;1.117,75;529,25;598,25;3.710,75;0,00;21,00;-;1.408,75;494,25;721,50;6,00;300,00
14.10.2024 04:30;14.10.2024 04:45;1.123,50;539,25;589,50;3.673,25;0,00;21,00;-;1.462,25;537,00;752,00;36,25;298,25
14.10.2024 04:45;14.10.2024 05:00;1.128,25;536,25;585,00;3.621,25;0,00;21,00;-;1.412,50;594,75;834,25;35,25;299,50
14.10.2024 05:00;14.10.2024 05:15;1.129,25;529,00;606,00;3.604,25;0,00;21,00;-;1.416,00;623,75;962,50;45,25;300,75
14.10.2024 05:15;14.10.2024 05:30;1.133,75;538,25;622,50;3.592,00;0,00;21,00;-;1.521,25;685,75;976,25;7,50;301,00
14.10.2024 05:30;14.10.2024 05:45;1.143,25;539,25;620,25;3.524,75;0,00;21,00;-;1.611,25;757,75;998,50;146,00;303,25
14.10.2024 05:45;14.10.2024 06:00;1.149,75;569,50;602,00;3.479,00;0,00;21,00;-;1.898,75;854,50;1.034,50;142,00;302,00
14.10.2024 06:00;14.10.2024 06:15;1.157,75;553,00;637,75;3.406,50;0,00;21,00;-;2.147,00;944,75;1.238,00;77,75;308,00
14.10.2024 06:15;14.10.2024 06:30;1.165,25;574,75;612,75;3.328,25;0,00;21,00;-;2.292,00;1.099,50;1.472,75;56,25;309,00
14.10.2024 06:30;14.10.2024 06:45;1.168,75;647,00;576,00;3.264,25;0,00;21,00;-;2.325,25;1.215,25;1.604,75;287,00;311,25
14.10.2024 06:45;14.10.2024 07:00;1.173,00;668,50;541,00;3.163,00;0,00;21,00;-;2.353,75;1.296,25;1.736,50;425,25;312,25
14.10.2024 07:00;14.10.2024 07:15;1.178,00;650,00;507,00;3.067,50;0,00;21,00;-;2.369,00;1.347,00;1.879,50;554,50;312,50
