Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen;TOTAL;ERNEUERBARE;RESIDUAL;TOTAL_data.py;ERNEUERBAR_data.py;RESIDUAL_data.py
11.10.2024 01:15;11.10.2024 01:30;1.041,50;492,75;1.575,25;3.061,50;0;21,25;-;2.186,50;441;905,5;1,5;327,25;10.054,00;6.193,75;3.860,25;;;
11.10.2024 01:30;11.10.2024 01:45;1.044,25;517;1.589,50;3.063,25;0;21,25;-;2.180,00;439,25;887,5;8;325;10.075,00;6.243,25;3.831,75;;;
11.10.2024 01:45;11.10.2024 02:00;1.045,00;486;1.726,25;2.963,00;0;21,25;-;2.177,50;434,75;844,5;11,25;324,75;10.034,25;6.252,75;3.781,50;;;
11.10.2024 02:00;11.10.2024 02:15;1.047,00;498,25;1.745,00;2.926,75;0;21,25;-;2.193,25;362,75;826,75;5,75;320,75;9.947,50;6.244,00;3.703,50;;;
11.10.2024 02:15;11.10.2024 02:30;1.050,50;474,5;1.712,00;2.887,25;0;21,25;-;2.195,50;359,5;810,5;1,75;316,75;9.829,50;6.147,25;3.682,25;;;
11.10.2024 02:30;11.10.2024 02:45;1.054,75;469,5;1.638,50;2.920,50;0;21,25;-;2.169,50;364,25;802,5;1,5;313,75;9.756,00;6.106,00;3.650,00;;;
11.10.2024 02:45;11.10.2024 03:00;1.055,75;446,5;1.689,50;3.052,50;0;21,25;-;2.103,75;363;804,25;1,25;312,75;9.850,50;6.266,75;3.583,75;;;
11.10.2024 03:00;11.10.2024 03:15;1.057,00;467;1.680,00;3.125,00;0;20,5;-;2.067,75;371;796,75;3,25;313;9.901,25;6.352,75;3.548,50;;;
11.10.2024 03:15;11.10.2024 03:30;1.068,50;454;1.667,75;3.118,50;0;20,5;-;2.093,25;372,25;800,75;2;313,75;9.911,25;6.331,25;3.580,00;;;
11.10.2024 03:30;11.10.2024 03:45;1.075,75;470;1.663,25;3.073,00;0;20,5;-;2.142,50;368,75;811;10;317;9.951,75;6.312,50;3.639,25;;;
11.10.2024 03:45;11.10.2024 04:00;1.078,25;472,5;1.731,00;3.002,25;0;20,5;-;2.158,25;370,5;833,75;10;311,75;9.988,75;6.314,50;3.674,25;;;
11.10.2024 04:00;11.10.2024 04:15;1.081,00;491,25;1.590,00;2.952,75;0;20,5;-;2.132,75;372;847,25;10,25;311,5;9.809,25;6.145,75;3.663,50;;;
11.10.2024 04:15;11.10.2024 04:30;1.085,50;491,25;1.549,50;2.969,75;0;20,5;-;2.143,75;375,75;864,75;5,75;314,25;9.820,75;6.122,25;3.698,50;;;
11.10.2024 04:30;11.10.2024 04:45;1.089,00;483,25;1.638,75;3.055,50;0;20,5;-;2.213,50;382,5;902,75;3;314,75;10.103,50;6.290,00;3.813,50;;;
11.10.2024 04:45;11.10.2024 05:00;1.090,00;468,25;1.618,00;3.119,75;0;20,5;-;2.277,50;384,75;929,5;63,5;314,75;10.286,50;6.380,00;3.906,50;;;
11.10.2024 05:00;11.10.2024 05:15;1.094,50;495;1.643,00;3.109,25;0;20,5;-;2.374,25;387,25;991;26,25;314,75;10.455,75;6.388,50;4.067,25;;;
11.10.2024 05:15;11.10.2024 05:30;1.106,25;513,25;1.657,00;3.124,75;0;20,5;-;2.456,25;401;1.031,00;50,5;313,75;10.674,25;6.472,25;4.202,00;;;
11.10.2024 05:30;11.10.2024 05:45;1.109,75;526;1.604,00;3.103,50;0;20,5;-;2.516,50;454,25;1.042,50;83,75;314;10.774,75;6.447,50;4.327,25;;;
11.10.2024 05:45;11.10.2024 06:00;1.112,25;541;1.672,75;3.081,75;0;20,5;-;2.561,25;533,25;1.124,50;166,5;313,25;11.127,00;6.594,75;4.532,25;;;
11.10.2024 06:00;11.10.2024 06:15;1.118,50;503,5;1.627,50;3.006,50;0;20,5;-;2.579,50;595,75;1.298,25;141,5;316;11.207,50;6.418,00;4.789,50;;;
11.10.2024 06:15;11.10.2024 06:30;1.124,25;521,5;1.581,75;2.966,00;0;20,5;-;2.585,25;663,5;1.385,75;472;318,75;11.639,25;6.686,00;4.953,25;;;
11.10.2024 06:30;11.10.2024 06:45;1.128,75;538,75;1.650,50;3.042,75;0;20,5;-;2.590,50;683,75;1.471,75;724,5;320;12.171,75;7.105,75;5.066,00;;;
11.10.2024 06:45;11.10.2024 07:00;1.133,00;579,5;1.646,00;3.125,25;0;20,5;-;2.606,00;694,5;1.494,00;1.013,75;318,25;12.630,75;7.518,00;5.112,75;;;
11.10.2024 07:00;11.10.2024 07:15;1.135,75;576,75;1.585,75;3.076,50;0,25;20,5;-;2.660,25;722,75;1.554,50;1.336,00;315;12.984,00;7.731,50;5.252,50;;;
11.10.2024 07:15;11.10.2024 07:30;1.136,75;580,25;1.445,50;3.054,00;11,25;20,5;-;2.733,25;757,25;1.552,00;1.381,25;315;12.987,00;7.629,50;5.357,50;;;
11.10.2024 07:30;11.10.2024 07:45;1.129,75;644;1.418,00;2.980,00;31,75;20,5;-;2.757,50;763,25;1.566,25;1.515,50;315;13.141,50;7.739,50;5.402,00;;;
11.10.2024 07:45;11.10.2024 08:00;1.127,00;615,25;1.533,75;2.828,25;111;20,5;-;2.804,50;773,75;1.612,50;1.442,75;315,5;13.184,75;7.678,50;5.506,25;;;
11.10.2024 08:00;11.10.2024 08:15;1.127,25;597,5;1.607,25;2.689,50;302,75;20,5;-;2.814,00;791,75;1.566,00;1.388,50;317;13.222,00;7.733,25;5.488,75;;;
11.10.2024 08:15;11.10.2024 08:30;1.125,75;594;1.540,75;2.567,50;578,5;20,5;-;2.802,25;807,25;1.468,75;1.356,25;318,25;13.179,75;7.783,25;5.396,50;;;
11.10.2024 08:30;11.10.2024 08:45;1.118,25;597,25;1.449,50;2.371,75;898,25;20,5;-;2.803,25;820,25;1.437,50;1.427,50;318,25;13.262,25;7.883,00;5.379,25;;;
11.10.2024 08:45;11.10.2024 09:00;1.114,00;623,75;1.451,25;2.171,00;1.234,25;20,5;-;2.805,75;839;1.454,75;1.269,00;321;13.304,25;7.883,75;5.420,50;;;
11.10.2024 09:00;11.10.2024 09:15;1.107,75;682,75;1.332,75;2.036,50;1.622,25;20,5;-;2.756,00;859;1.406,75;1.204,00;322;13.350,25;8.006,50;5.343,75;;;
11.10.2024 09:15;11.10.2024 09:30;1.105,25;595,25;1.417,75;1.866,25;2.092,00;20,5;-;2.696,75;862,25;1.370,00;1.119,75;322,5;13.468,25;8.216,75;5.251,50;;;
11.10.2024 09:30;11.10.2024 09:45;1.090,50;564;1.334,50;1.726,50;2.524,50;20,5;-;2.676,00;864,75;1.351,75;1.168,75;336;13.657,75;8.429,25;5.228,50;;;
11.10.2024 09:45;11.10.2024 10:00;1.086,50;530,5;1.295,25;1.621,25;3.017,50;20,5;-;2.640,00;849,75;1.301,75;937,75;420,75;13.721,50;8.509,25;5.212,25;;;
11.10.2024 10:00;11.10.2024 10:15;1.084,50;554,5;1.272,75;1.532,25;3.476,75;20,5;-;2.620,50;796;1.213,75;684,5;441;13.697,00;8.625,75;5.071,25;;;
11.10.2024 10:15;11.10.2024 10:30;1.083,00;552,25;1.281,75;1.441,00;3.917,25;20,5;-;2.613,75;746,75;1.135,25;373,75;440,75;13.606,00;8.669,50;4.936,50;;;
11.10.2024 10:30;11.10.2024 10:45;1.074,25;531,75;1.242,50;1.370,50;4.357,00;20,5;-;2.602,00;675,75;1.061,25;130,75;440,25;13.506,50;8.727,25;4.779,25;;;
11.10.2024 10:45;11.10.2024 11:00;1.074,00;528;1.269,00;1.350,25;4.723,50;20,5;-;2.543,50;577,75;996,25;70,75;439,75;13.593,25;9.036,00;4.557,25;;;
11.10.2024 11:00;11.10.2024 11:15;1.070,25;647,25;1.201,00;1.414,25;5.048,50;20,5;-;2.435,50;525,75;950,75;133;443,75;13.890,50;9.534,75;4.355,75;;;
11.10.2024 11:15;11.10.2024 11:30;1.071,25;529,5;1.245,50;1.473,25;5.380,75;20,5;-;2.352,00;497,75;943,5;52,5;443,5;14.010,00;9.773,25;4.236,75;;;
11.10.2024 11:30;11.10.2024 11:45;1.065,75;505,25;1.349,75;1.590,50;5.683,75;20,5;-;2.253,25;490;960;4;403,75;14.326,50;10.219,50;4.107,00;;;
11.10.2024 11:45;11.10.2024 12:00;1.066,75;507;1.354,25;1.669,50;5.925,75;20,5;-;2.206,50;488,25;970,25;5,25;391,25;14.605,25;10.549,00;4.056,25;;;
11.10.2024 12:00;11.10.2024 12:15;1.062,00;512,75;1.395,00;1.755,25;6.254,25;20,5;-;2.142,75;490,25;927,75;5,25;390,5;14.956,25;11.005,00;3.951,25;;;
11.10.2024 12:15;11.10.2024 12:30;1.060,00;519,25;1.456,25;1.883,25;6.153,50;20,5;-;2.086,00;482,75;908,5;7,75;386,5;14.964,25;11.100,50;3.863,75;;;
11.10.2024 12:30;11.10.2024 12:45;1.063,50;531,75;1.362,75;1.929,75;6.211,75;20,5;-;2.035,50;480,75;895;1,75;387,5;14.920,50;11.121,75;3.798,75;;;
11.10.2024 12:45;11.10.2024 13:00;1.067,25;521,25;1.453,75;1.966,00;6.171,50;20,5;-;1.832,50;494,75;896,5;1;386,75;14.811,75;11.201,25;3.610,50;;;
11.10.2024 13:00;11.10.2024 13:15;1.068,00;538,25;1.373,50;2.109,75;6.153,00;20,5;-;1.789,75;495,25;900,75;0,5;383,75;14.833,00;11.263,50;3.569,50;;;
11.10.2024 13:15;11.10.2024 13:30;1.072,25;522;1.413,75;2.203,25;6.088,25;20,5;-;1.775,75;492;904,5;0,5;382,5;14.875,25;11.320,50;3.554,75;;;
11.10.2024 13:30;11.10.2024 13:45;1.075,75;519,5;1.343,00;2.278,00;6.029,25;20,5;-;1.798,00;495,75;901,5;0,5;382,75;14.844,50;11.266,50;3.578,00;;;
11.10.2024 13:45;11.10.2024 14:00;1.078,75;511,75;1.320,00;2.363,25;5.975,75;20,5;-;1.797,50;498;871,75;0,5;383,75;14.821,50;11.270,50;3.551,00;;;
11.10.2024 14:00;11.10.2024 14:15;1.081,00;525,75;1.378,00;2.450,75;5.829,50;20,5;-;1.799,75;523;822;0,5;382,75;14.813,50;11.286,00;3.527,50;;;
11.10.2024 14:15;11.10.2024 14:30;1.084,50;543,25;1.442,00;2.471,75;5.734,75;20,5;-;1.921,25;530,5;814,75;4,25;383,5;14.951,00;11.301,00;3.650,00;;;
11.10.2024 14:30;11.10.2024 14:45;1.093,25;544;1.461,50;2.508,50;5.611,00;20,5;-;1.938,50;523,5;811,75;4,5;341,25;14.858,25;11.243,25;3.615,00;;;
11.10.2024 14:45;11.10.2024 15:00;1.095,25;578;1.476,25;2.494,50;5.415,25;20,5;-;1.998,50;521,75;826,75;7,75;311,75;14.746,25;11.087,50;3.658,75;;;
11.10.2024 15:00;11.10.2024 15:15;1.098,00;522;1.620,50;2.369,50;5.160,50;20,5;-;2.064,00;487,75;806;4;323,25;14.476,00;10.795,00;3.681,00;;;
11.10.2024 15:15;11.10.2024 15:30;1.101,25;540,75;1.532,75;2.246,00;4.895,00;20,5;-;2.151,75;468,75;836;39,25;363,5;14.195,50;10.375,50;3.820,00;;;
11.10.2024 15:30;11.10.2024 15:45;1.107,50;549,5;1.465,25;2.117,00;4.510,75;20,5;-;2.207,25;473,25;894,25;34;369,5;13.748,75;9.804,50;3.944,25;;;
11.10.2024 15:45;11.10.2024 16:00;1.110,00;556,5;1.470,25;2.037,50;4.157,50;22,25;-;2.362,75;499,75;933,25;42,5;371,5;13.563,75;9.396,50;4.167,25;;;
11.10.2024 16:00;11.10.2024 16:15;1.111,00;533,5;1.347,50;1.938,50;3.796,75;23;-;2.477,75;537,25;968,75;32,75;372,25;13.139,00;8.783,00;4.356,00;;;
11.10.2024 16:15;11.10.2024 16:30;1.116,75;583,5;1.305,25;1.850,00;3.402,50;23;-;2.514,25;567,75;1.008,25;86,75;372;12.830,00;8.367,75;4.462,25;;;
11.10.2024 16:30;11.10.2024 16:45;1.122,00;594,25;1.267,25;1.822,00;2.941,75;23;-;2.562,75;661;1.024,50;157;373,25;12.548,75;7.927,25;4.621,50;;;
11.10.2024 16:45;11.10.2024 17:00;1.127,00;609,75;1.250,75;1.830,00;2.458,50;23;-;2.574,75;754,75;1.122,75;401,5;371,5;12.524,25;7.700,50;4.823,75;;;
11.10.2024 17:00;11.10.2024 17:15;1.134,00;523,5;1.372,00;1.745,50;1.980,75;23;-;2.557,75;847,75;1.470,75;481,75;374;12.510,75;7.260,50;5.250,25;;;
11.10.2024 17:15;11.10.2024 17:30;1.138,00;544,75;1.360,00;1.631,75;1.497,50;23;-;2.568,50;871,5;1.542,75;864;375,5;12.417,25;7.059,00;5.358,25;;;
11.10.2024 17:30;11.10.2024 17:45;1.139,75;566;1.447,00;1.549,50;1.040,75;23;-;2.632,50;915,5;1.599,50;1.108,00;351,5;12.373,00;6.874,00;5.499,00;;;
11.10.2024 17:45;11.10.2024 18:00;1.138,50;595,75;1.411,75;1.508,75;639;23;-;2.684,25;927;1.676,25;1.358,00;329,75;12.292,00;6.674,75;5.617,25;;;
11.10.2024 18:00;11.10.2024 18:15;1.139,25;508,75;1.378,50;1.543,75;304;23;-;2.655,50;957,5;1.814,25;897,25;329,25;11.551,00;5.794,50;5.756,50;;;
11.10.2024 18:15;11.10.2024 18:30;1.142,00;518,25;1.369,75;1.589,50;96,25;23;-;2.674,50;967,75;1.799,00;1.144,75;329,5;11.654,25;5.883,50;5.770,75;;;
11.10.2024 18:30;11.10.2024 18:45;1.133,50;611,5;1.404,25;1.593,75;17;23;-;2.689,00;973;1.834,75;1.206,25;329,75;11.815,75;5.989,25;5.826,50;;;
11.10.2024 18:45;11.10.2024 19:00;1.131,75;621,5;1.371,75;1.604,50;1;23;-;2.686,75;975;1.818,75;1.416,75;329,5;11.980,25;6.170,25;5.810,00;;;
11.10.2024 19:00;11.10.2024 19:15;1.128,50;605;1.342,75;1.648,50;0;23;-;2.684,75;973;1.729,50;1.484,25;329,25;11.948,50;6.232,00;5.716,50;;;
11.10.2024 19:15;11.10.2024 19:30;1.127,50;626,5;1.305,50;1.682,75;0;23;-;2.681,25;968,75;1.713,00;1.468,25;328,75;11.925,25;6.233,50;5.691,75;;;
11.10.2024 19:30;11.10.2024 19:45;1.114,50;609,75;1.311,00;1.699,00;0;23;-;2.665,25;973,5;1.724,75;1.474,50;328,5;11.923,75;6.231,75;5.692,00;;;
11.10.2024 19:45;11.10.2024 20:00;1.109,75;579,5;1.307,00;1.669,00;0;23;-;2.607,50;979,5;1.699,50;1.458,50;328,75;11.762,00;6.146,75;5.615,25;;;
11.10.2024 20:00;11.10.2024 20:15;1.107,50;623;1.340,00;1.691,00;0;23;-;2.586,50;986;1.683,00;1.502,25;329,5;11.871,75;6.286,75;5.585,00;;;
11.10.2024 20:15;11.10.2024 20:30;1.106,50;594,75;1.256,00;1.740,25;0;23;-;2.569,75;979,5;1.635,50;1.420,25;331,75;11.657,25;6.140,75;5.516,50;;;
11.10.2024 20:30;11.10.2024 20:45;1.098,75;562,75;1.259,75;1.794,75;0;23;-;2.578,75;975,75;1.534,50;1.201,50;328,75;11.358,25;5.940,50;5.417,75;;;
11.10.2024 20:45;11.10.2024 21:00;1.096,25;547,25;1.284,00;1.824,25;0;23;-;2.582,50;946;1.475,50;1.025,50;329,75;11.134,00;5.800,25;5.333,75;;;
11.10.2024 21:00;11.10.2024 21:15;1.094,25;593,25;1.288,25;1.818,00;0;23;-;2.595,50;949;1.351,00;1.149,50;328,5;11.190,25;5.966,25;5.224,00;;;
11.10.2024 21:15;11.10.2024 21:30;1.093,00;584,25;1.205,00;1.822,75;0;23;-;2.587,50;905;1.261,00;1.112,00;328,75;10.922,25;5.840,00;5.082,25;;;
11.10.2024 21:30;11.10.2024 21:45;1.080,75;541,5;1.252,25;1.847,50;0;23;-;2.583,00;835;1.165,25;856,5;328,75;10.513,50;5.601,50;4.912,00;;;
11.10.2024 21:45;11.10.2024 22:00;1.077,25;535,5;1.214,75;1.884,50;0;23;-;2.547,50;788;1.127,50;772,75;328,25;10.299,00;5.507,75;4.791,25;;;
11.10.2024 22:00;11.10.2024 22:15;1.075,50;586;1.151,50;1.844,00;0;23;-;2.548,50;720,5;1.104,50;788,25;327,75;10.169,50;5.468,25;4.701,25;;;
11.10.2024 22:15;11.10.2024 22:30;1.073,25;588,25;1.111,00;1.819,50;0;23;-;2.550,00;632,75;1.049,25;743,75;326,25;9.917,00;5.358,75;4.558,25;;;
11.10.2024 22:30;11.10.2024 22:45;1.063,50;576,5;1.015,00;1.772,00;0;23;-;2.539,25;582,75;1.007,00;817,25;323;9.719,25;5.267,25;4.452,00;;;
11.10.2024 22:45;11.10.2024 23:00;1.060,00;543;1.012,00;1.743,50;0;23;-;2.502,25;561,25;981,25;711;326,5;9.463,75;5.092,50;4.371,25;;;
11.10.2024 23:00;11.10.2024 23:15;1.059,75;619,25;1.076,50;1.749,25;0;23;-;2.486,25;557,75;961,25;470,25;321,25;9.324,50;4.998,00;4.326,50;;;
11.10.2024 23:15;11.10.2024 23:30;1.057,75;587;1.130,00;1.723,25;0;23;-;2.483,25;523;951,25;359,25;317,75;9.155,50;4.880,25;4.275,25;;;
11.10.2024 23:30;11.10.2024 23:45;1.051,50;572,25;1.116,50;1.710,50;0;23;-;2.438,00;476,75;920;319,5;318,75;8.946,75;4.793,25;4.153,50;;;
11.10.2024 23:45;12.10.2024 00:00;1.050,50;538;1.119,00;1.725,25;0;23;-;2.428,50;429,75;920;212,5;318,25;8.764,75;4.668,25;4.096,50;;;
12.10.2024 00:00;12.10.2024 00:15;1.048,25;602;1.126,00;1.764,00;0;23,25;-;2.408,25;426,5;794,5;443;309,5;8.945,25;5.006,50;3.938,75;;;
12.10.2024 00:15;12.10.2024 00:30;1.047,75;559,25;1.176,25;1.808,25;0;23,25;-;2.379,00;424,25;754,25;321,25;312,25;8.805,75;4.936,00;3.869,75;;;
12.10.2024 00:30;12.10.2024 00:45;1.045,25;546,25;1.164,00;1.829,75;0;23,25;-;2.324,50;418,5;723,5;174,75;313;8.562,75;4.783,25;3.779,50;;;
12.10.2024 00:45;12.10.2024 01:00;1.044,00;546,25;1.089,25;1.841,50;0;23,25;-;2.231,50;418,75;724,25;132,25;312,75;8.363,75;4.676,50;3.687,25;;;
12.10.2024 01:00;12.10.2024 01:15;1.044,00;605;1.052,00;1.869,50;0;23,25;-;2.046,75;403,25;677,5;151,75;312;8.185,00;4.745,50;3.439,50;;;
12.10.2024 01:15;12.10.2024 01:30;1.042,50;576,25;1.033,00;1.880,25;0;23,25;-;1.975,75;404,75;688,25;136;310,75;8.070,75;4.691,25;3.379,50;;;
12.10.2024 01:30;12.10.2024 01:45;1.044,75;536;1.038,50;1.858,75;0;23,25;-;1.959,50;411;686,75;13;309,75;7.881,25;4.514,25;3.367,00;;;
12.10.2024 01:45;12.10.2024 02:00;1.046,00;532,75;996,5;1.812,75;0;23,25;-;1.931,25;410,5;687,75;13;311;7.764,75;4.424,25;3.340,50;;;
12.10.2024 02:00;12.10.2024 02:15;1.045,25;549,75;1.011,25;1.794,75;0;23,25;-;1.885,25;321;730,75;173,5;312,5;7.847,25;4.597,75;3.249,50;;;
12.10.2024 02:15;12.10.2024 02:30;1.045,50;536,5;1.058,50;1.774,75;0;23,25;-;1.882,25;313,25;748,75;117,5;314,25;7.814,50;4.556,00;3.258,50;;;
12.10.2024 02:30;12.10.2024 02:45;1.050,00;519;1.089,75;1.769,25;0;23,25;-;1.910,50;318,25;742,25;73;314,5;7.809,75;4.524,25;3.285,50;;;
12.10.2024 02:45;12.10.2024 03:00;1.052,00;517,25;1.083,50;1.755,75;0;23,25;-;1.910,50;317,75;728,5;52,25;311,5;7.752,25;4.484,00;3.268,25;;;
12.10.2024 03:00;12.10.2024 03:15;1.053,75;518,25;1.083,75;1.769,25;0;23,25;-;1.876,50;319;682;13,25;309,5;7.648,50;4.461,50;3.187,00;;;
12.10.2024 03:15;12.10.2024 03:30;1.055,50;513,25;1.098,00;1.778,75;0;23,25;-;1.851,25;319;683,75;6,5;310,5;7.639,75;4.475,25;3.164,50;;;
12.10.2024 03:30;12.10.2024 03:45;1.066,25;507,5;1.057,75;1.795,50;0;23,25;-;1.845,25;317,75;684,25;3;310,75;7.611,25;4.453,25;3.158,00;;;
12.10.2024 03:45;12.10.2024 04:00;1.074,75;508,75;1.018,00;1.834,75;0;23,25;-;1.850,25;316,5;681;2,75;309;7.619,00;4.462,25;3.156,75;;;
12.10.2024 04:00;12.10.2024 04:15;1.076,25;534,25;981,5;1.846,50;0;23,25;-;1.863,75;313;646,75;56,25;310,5;7.652,00;4.518,00;3.134,00;;;
12.10.2024 04:15;12.10.2024 04:30;1.080,50;526;1.010,50;1.849,50;0;23,25;-;1.858,25;309,75;658,25;56,25;308;7.680,25;4.546,00;3.134,25;;;
12.10.2024 04:30;12.10.2024 04:45;1.086,25;518;1.085,50;1.893,75;0;23,25;-;1.863,50;310;665,75;70,75;311,25;7.828,00;4.677,50;3.150,50;;;
12.10.2024 04:45;12.10.2024 05:00;1.090,75;506;1.198,50;1.976,25;0;23,25;-;1.856,50;311,25;656,75;55,75;313;7.988,00;4.850,50;3.137,50;;;
12.10.2024 05:00;12.10.2024 05:15;1.094,50;517;1.283,75;2.061,50;0;23,25;-;1.866,50;306,75;642;67,75;312;8.175,00;5.047,75;3.127,25;;;
12.10.2024 05:15;12.10.2024 05:30;1.100,75;506,5;1.285,25;2.155,50;0;23,25;-;1.871,50;308,75;644,75;51,75;311;8.259,00;5.123,00;3.136,00;;;
12.10.2024 05:30;12.10.2024 05:45;1.110,50;507,75;1.308,75;2.240,00;0;23,25;-;1.854,25;309,5;651,25;40,5;311,25;8.357,00;5.230,75;3.126,25;;;
12.10.2024 05:45;12.10.2024 06:00;1.121,25;528,75;1.314,50;2.365,00;0;23,25;-;1.858,50;313,25;653,75;25,5;311,25;8.515,00;5.378,25;3.136,75;;;
12.10.2024 06:00;12.10.2024 06:15;1.127,75;520,75;1.310,50;2.572,75;0;23,25;-;1.877,50;314,25;666;94,25;310,75;8.817,75;5.649,25;3.168,50;;;
12.10.2024 06:15;12.10.2024 06:30;1.133,25;533,5;1.308,25;2.778,50;0;23,25;-;1.900,25;317;677,75;129,25;299;9.100,00;5.906,00;3.194,00;;;
12.10.2024 06:30;12.10.2024 06:45;1.137,50;542,25;1.274,50;2.946,00;0;23,25;-;1.893,25;320,5;690,25;150;300;9.277,50;6.073,50;3.204,00;;;
12.10.2024 06:45;12.10.2024 07:00;1.138,75;541,75;1.251,75;3.050,75;0;23,25;-;1.896,50;323,5;688,5;163;299,25;9.377,00;6.169,25;3.207,75;;;
12.10.2024 07:00;12.10.2024 07:15;1.140,00;570,75;1.257,75;3.137,75;0,25;23,25;-;1.854,75;320,75;684,25;153,25;300,5;9.443,25;6.283,00;3.160,25;;;
12.10.2024 07:15;12.10.2024 07:30;1.142,50;553,5;1.273,75;3.229,25;3,25;23,25;-;1.863,50;320,5;688,5;122,25;302;9.522,25;6.347,75;3.174,50;;;
12.10.2024 07:30;12.10.2024 07:45;1.135,75;568,5;1.264,50;3.302,25;42,5;23,25;-;1.847,00;321,75;696,5;173,5;302;9.677,50;6.510,25;3.167,25;;;
12.10.2024 07:45;12.10.2024 08:00;1.134,00;584;1.238,25;3.372,50;213,25;23,25;-;1.830,00;321,5;709,5;261;303,25;9.990,50;6.826,25;3.164,25;;;
12.10.2024 08:00;12.10.2024 08:15;1.133,50;571,5;1.235,50;3.423,00;574;23,25;-;1.720,25;267;708,25;376,5;303;10.335,75;7.337,25;2.998,50;;;
12.10.2024 08:15;12.10.2024 08:30;1.135,00;539,5;1.243,75;3.435,25;1.007,25;23,25;-;1.760,25;246,75;699,25;236;302,5;10.628,75;7.620,00;3.008,75;;;
12.10.2024 08:30;12.10.2024 08:45;1.128,50;547;1.248,25;3.499,25;1.482,25;23,25;-;1.666,25;247,25;695;146,25;302,5;10.985,75;8.074,75;2.911,00;;;
12.10.2024 08:45;12.10.2024 09:00;1.130,75;532,5;1.231,00;3.533,00;1.985,75;23,25;-;1.436,25;243,75;696,75;60,5;301,25;11.174,75;8.496,75;2.678,00;;;
12.10.2024 09:00;12.10.2024 09:15;1.139,00;554,75;1.203,25;3.534,75;2.514,00;23,25;-;1.196,75;246,25;676,5;152,75;298,5;11.539,75;9.121,75;2.418,00;;;
12.10.2024 09:15;12.10.2024 09:30;1.145,25;525,25;1.188,50;3.484,50;3.057,50;23,25;-;1.163,50;243,5;634,5;57;296,75;11.819,50;9.481,25;2.338,25;;;
12.10.2024 09:30;12.10.2024 09:45;1.134,00;519;1.178,25;3.307,00;3.585,50;23,25;-;1.063,75;241,75;602,5;30,75;294,5;11.980,25;9.777,75;2.202,50;;;
12.10.2024 09:45;12.10.2024 10:00;1.131,25;521;1.180,25;3.107,00;4.081,75;23,25;-;1.074,50;243,5;589;25;293;12.269,50;10.069,50;2.200,00;;;
12.10.2024 10:00;12.10.2024 10:15;1.130,75;532,5;1.174,75;2.877,25;4.578,50;23,25;-;1.078,00;243;548;25,5;292,5;12.504,00;10.342,50;2.161,50;;;
12.10.2024 10:15;12.10.2024 10:30;1.133,00;527,25;1.171,50;2.593,25;5.065,25;23,25;-;1.070,25;239,5;540,5;4;293,25;12.661,00;10.517,50;2.143,50;;;
12.10.2024 10:30;12.10.2024 10:45;1.124,75;517,75;1.169,50;2.373,75;5.455,75;23,25;-;1.063,50;239;527;0,5;291,5;12.786,25;10.665,25;2.121,00;;;
12.10.2024 10:45;12.10.2024 11:00;1.123,25;498,25;1.161,00;2.224,50;5.787,75;23,25;-;1.044,75;249;515,25;0,5;290,75;12.918,25;10.818,50;2.099,75;;;
12.10.2024 11:00;12.10.2024 11:15;1.118,75;503;1.151,00;2.180,75;6.051,75;23,25;-;1.050,00;262,5;514;6;289,75;13.150,75;11.034,50;2.116,25;;;
12.10.2024 11:15;12.10.2024 11:30;1.117,75;502,5;1.133,00;2.195,00;6.324,25;23,25;-;1.058,00;270,75;513,25;2,75;289,25;13.429,75;11.298,50;2.131,25;;;
12.10.2024 11:30;12.10.2024 11:45;1.110,00;508,25;1.094,00;2.196,50;6.565,50;23,25;-;1.048,25;285,5;505,75;48,5;287,5;13.673,00;11.546,00;2.127,00;;;
12.10.2024 11:45;12.10.2024 12:00;1.106,75;506,75;1.040,75;2.246,00;6.661,00;23,25;-;1.043,75;296,75;507,5;36,25;284,75;13.753,50;11.620,75;2.132,75;;;
12.10.2024 12:00;12.10.2024 12:15;1.101,75;512;995;2.434,25;6.752,00;23,25;-;1.074,25;305,5;498;0,5;287,5;13.984,00;11.818,75;2.165,25;;;
12.10.2024 12:15;12.10.2024 12:30;1.102,25;506,5;949;2.595,50;6.715,75;23,25;-;1.062,00;305,25;494;0,75;288,5;14.042,75;11.893,00;2.149,75;;;
12.10.2024 12:30;12.10.2024 12:45;1.103,75;497,25;959,5;2.746,75;6.751,00;23,25;-;1.057,50;306,25;489,25;0,75;289;14.224,25;12.082,25;2.142,00;;;
12.10.2024 12:45;12.10.2024 13:00;1.103,00;487,75;1.000,25;2.839,50;6.656,75;23,25;-;1.059,75;311;486;0,75;290,75;14.258,75;12.111,25;2.147,50;;;
