Jahr_von;Zeit_von;Waermepumpe[in kWh];Elektroauto[Tagesnormiert];ELKW[Tagesnormiert]
02.11.2020;10:00:00;0,096748318;0,010476661;0
02.11.2020;10:15:00;0,094834493;0,010553745;0
02.11.2020;10:30:00;0,092976588;0,010755634;0
02.11.2020;10:45:00;0,091140871;0,011236037;0
02.11.2020;11:00:00;0,089744861;0,011634767;0
02.11.2020;11:15:00;0,08857751;0,012094064;0
02.11.2020;11:30:00;0,087468341;0,012477193;0
02.11.2020;11:45:00;0,085872423;0,012273469;0,016666667
02.11.2020;12:00:00;0,084677771;0,012027532;0,016666667
02.11.2020;12:15:00;0,083375867;0,011897222;0,016666667
02.11.2020;12:30:00;0,081884421;0,011897222;0
02.11.2020;12:45:00;0,081571145;0,011897222;0
02.11.2020;13:00:00;0,081261711;0,011897222;0
02.11.2020;13:15:00;0,081178547;0,011794443;0
02.11.2020;13:30:00;0,081898892;0,011526481;0
02.11.2020;13:45:00;0,082208416;0,011480598;0
02.11.2020;14:00:00;0,082456228;0,011275038;0
02.11.2020;14:15:00;0,083250227;0,011275038;0
02.11.2020;14:30:00;0,083839515;0,010990559;0
02.11.2020;14:45:00;0,084547121;0,010623489;0
02.11.2020;15:00:00;0,085828751;0,010271101;0
02.11.2020;15:15:00;0,086498335;0,010100414;0
02.11.2020;15:30:00;0,087376155;0,010100414;0
02.11.2020;15:45:00;0,088566242;0,010089402;0
02.11.2020;16:00:00;0,089808469;0,010227053;0
02.11.2020;16:15:00;0,090916315;0,010564758;0
02.11.2020;16:30:00;0,092920736;0,011029101;0
02.11.2020;16:45:00;0,094879562;0,011538309;0
02.11.2020;17:00:00;0,096613398;0,011931832;0,016666667
02.11.2020;17:15:00;0,098137874;0,012836004;0,016666667
02.11.2020;17:30:00;0,099304278;0,013694031;0,016666667
02.11.2020;17:45:00;0,100529198;0,01414828;0,016666667
02.11.2020;18:00:00;0,102580717;0,015026496;0,016666667
02.11.2020;18:15:00;0,103952385;0,01541816;0,016666667
02.11.2020;18:30:00;0,104979597;0,01650432;0,016666667
02.11.2020;18:45:00;0,106655005;0,016981931;0,016666667
02.11.2020;19:00:00;0,108373537;0,017386757;0,016666667
02.11.2020;19:15:00;0,109820575;0,017588646;0,016666667
02.11.2020;19:30:00;0,111072339;0,017496878;0,016666667
02.11.2020;19:45:00;0,111384366;0,017175488;0,016666667
02.11.2020;20:00:00;0,112094163;0,016742549;0,016666667
02.11.2020;20:15:00;0,112906938;0,01618399;0,016666667
02.11.2020;20:30:00;0,113659118;0,015698785;0,016666667
02.11.2020;20:45:00;0,114586701;0,015279978;0,016666667
02.11.2020;21:00:00;0,11512741;0,014310913;0,016666667
02.11.2020;21:15:00;0,114940114;0,014213894;0,016666667
02.11.2020;21:30:00;0,115372561;0,014786065;0,016666667
02.11.2020;21:45:00;0,115324104;0,014368339;0,016666667
02.11.2020;22:00:00;0,114558047;0,013461859;0,016666667
02.11.2020;22:15:00;0,114914666;0,011558049;0,016666667
02.11.2020;22:30:00;0,115050934;0,011093706;0,016666667
02.11.2020;22:45:00;0,11439004;0,009757203;0,016666667
02.11.2020;23:00:00;0,113991311;0,009292321;0,016666667
02.11.2020;23:15:00;0,113112544;0,008360134;0,016666667
02.11.2020;23:30:00;0,113231425;0,008360134;0,016666667
02.11.2020;23:45:00;0,113881206;0,008360134;0,016666667
03.11.2020;00:00:00;0,12403434;0,007415295;0,016666667
03.11.2020;00:15:00;0,123959193;0,006954316;0,016666667
03.11.2020;00:30:00;0,124193417;0,006489973;0,016666667
03.11.2020;00:45:00;0,124197707;0,006046939;0,016666667
03.11.2020;01:00:00;0,124342771;0,005589121;0,016666667
03.11.2020;01:15:00;0,124224443;0,005211039;0,016666667
03.11.2020;01:30:00;0,123829583;0,00486948;0,016666667
03.11.2020;01:45:00;0,124002084;0,004399814;0,016666667
03.11.2020;02:00:00;0,124282914;0,004308046;0,016666667
03.11.2020;02:15:00;0,124173172;0,004232797;0,016666667
03.11.2020;02:30:00;0,124815722;0,004194255;0,016666667
03.11.2020;02:45:00;0,125218655;0,004194255;0,016666667
03.11.2020;03:00:00;0,125605556;0,004219949;0,016666667
03.11.2020;03:15:00;0,126248093;0,004150206;0,016666667
03.11.2020;03:30:00;0,126902535;0,004135523;0,016666667
03.11.2020;03:45:00;0,126820424;0,004227291;0,016666667
03.11.2020;04:00:00;0,127269619;0,004227291;0,016666667
03.11.2020;04:15:00;0,127511003;0,004293363;0,016666667
03.11.2020;04:30:00;0,127263529;0,004574434;0,016666667
03.11.2020;04:45:00;0,127054481;0,005438622;0,016666667
03.11.2020;05:00:00;0,127347541;0,005677035;0,016666667
03.11.2020;05:15:00;0,127433545;0,006252417;0,016666667
03.11.2020;05:30:00;0,127585237;0,007157887;0,016666667
03.11.2020;05:45:00;0,127643064;0,007633335;0,016666667
03.11.2020;06:00:00;0,127667823;0,008616533;0,016666667
03.11.2020;06:15:00;0,127859684;0,010044894;0,016666667
03.11.2020;06:30:00;0,12719234;0,011006028;0,016666667
03.11.2020;06:45:00;0,126689812;0,011311745;0,016666667
03.11.2020;07:00:00;0,126434431;0,012076903;0,016666667
03.11.2020;07:15:00;0,125259165;0,012076903;0
03.11.2020;07:30:00;0,124365302;0,012110123;0
03.11.2020;07:45:00;0,12396649;0,011667574;0
03.11.2020;08:00:00;0,122516544;0,011210801;0
03.11.2020;08:15:00;0,120958864;0,010743934;0
03.11.2020;08:30:00;0,119816059;0,010280095;0
03.11.2020;08:45:00;0,117802629;0,010039847;0
03.11.2020;09:00:00;0,116242089;0,010087566;0
03.11.2020;09:15:00;0,114799151;0,010164651;0
03.11.2020;09:30:00;0,11297952;0,010324327;0
03.11.2020;09:45:00;0,110952651;0,010324327;0
03.11.2020;10:00:00;0,109343418;0,010476661;0
03.11.2020;10:15:00;0,1074457;0,010553745;0
03.11.2020;10:30:00;0,105621439;0,010755634;0
03.11.2020;10:45:00;0,103910376;0,011236037;0
03.11.2020;11:00:00;0,102351196;0,011634767;0
03.11.2020;11:15:00;0,100947271;0,012094064;0
03.11.2020;11:30:00;0,099688234;0,012477193;0
03.11.2020;11:45:00;0,097829215;0,012273469;0,016666667
03.11.2020;12:00:00;0,096589984;0,012027532;0,016666667
03.11.2020;12:15:00;0,095383411;0,011897222;0,016666667
03.11.2020;12:30:00;0,093852377;0,011897222;0
03.11.2020;12:45:00;0,093484592;0,011897222;0
03.11.2020;13:00:00;0,09320619;0,011897222;0
03.11.2020;13:15:00;0,092911198;0,011794443;0
03.11.2020;13:30:00;0,0933827;0,011526481;0
03.11.2020;13:45:00;0,093561735;0,011480598;0
03.11.2020;14:00:00;0,093749658;0,011275038;0
03.11.2020;14:15:00;0,09437097;0,011275038;0
03.11.2020;14:30:00;0,094722725;0,010990559;0
03.11.2020;14:45:00;0,095300712;0,010623489;0
03.11.2020;15:00:00;0,096498928;0,010271101;0
03.11.2020;15:15:00;0,09696195;0,010100414;0
03.11.2020;15:30:00;0,097473203;0,010100414;0
03.11.2020;15:45:00;0,098434937;0,010089402;0
03.11.2020;16:00:00;0,099679553;0,010227053;0
03.11.2020;16:15:00;0,100700996;0,010564758;0
03.11.2020;16:30:00;0,102582135;0,011029101;0
03.11.2020;16:45:00;0,104205292;0,011538309;0
03.11.2020;17:00:00;0,105602846;0,011931832;0,016666667
03.11.2020;17:15:00;0,106945014;0,012836004;0,016666667
03.11.2020;17:30:00;0,10786096;0,013694031;0,016666667
03.11.2020;17:45:00;0,108855306;0,01414828;0,016666667
03.11.2020;18:00:00;0,110763444;0,015026496;0,016666667
03.11.2020;18:15:00;0,112149302;0,01541816;0,016666667
03.11.2020;18:30:00;0,113315087;0,01650432;0,016666667
03.11.2020;18:45:00;0,115149235;0,016981931;0,016666667
03.11.2020;19:00:00;0,116808748;0,017386757;0,016666667
03.11.2020;19:15:00;0,11828784;0,017588646;0,016666667
03.11.2020;19:30:00;0,119609577;0,017496878;0,016666667
03.11.2020;19:45:00;0,119959086;0,017175488;0,016666667
03.11.2020;20:00:00;0,120720872;0,016742549;0,016666667
03.11.2020;20:15:00;0,121821827;0,01618399;0,016666667
03.11.2020;20:30:00;0,122888859;0,015698785;0,016666667
03.11.2020;20:45:00;0,123744982;0,015279978;0,016666667
03.11.2020;21:00:00;0,124304232;0,014310913;0,016666667
03.11.2020;21:15:00;0,124206217;0,014213894;0,016666667
03.11.2020;21:30:00;0,124768598;0,014786065;0,016666667
03.11.2020;21:45:00;0,124948659;0,014368339;0,016666667
03.11.2020;22:00:00;0,124186413;0,013461859;0,016666667
03.11.2020;22:15:00;0,124493371;0,011558049;0,016666667
03.11.2020;22:30:00;0,124396296;0,011093706;0,016666667
03.11.2020;22:45:00;0,123627543;0,009757203;0,016666667
03.11.2020;23:00:00;0,122870355;0,009292321;0,016666667
03.11.2020;23:15:00;0,122225694;0,008360134;0,016666667
03.11.2020;23:30:00;0,122234127;0,008360134;0,016666667
03.11.2020;23:45:00;0,12260312;0,008360134;0,016666667
04.11.2020;00:00:00;0,12403434;0,007415295;0,016666667
04.11.2020;00:15:00;0,123959193;0,006954316;0,016666667
04.11.2020;00:30:00;0,124193417;0,006489973;0,016666667
04.11.2020;00:45:00;0,124197707;0,006046939;0,016666667
04.11.2020;01:00:00;0,124342771;0,005589121;0,016666667
04.11.2020;01:15:00;0,124224443;0,005211039;0,016666667
04.11.2020;01:30:00;0,123829583;0,00486948;0,016666667
04.11.2020;01:45:00;0,124002084;0,004399814;0,016666667
04.11.2020;02:00:00;0,124282914;0,004308046;0,016666667
04.11.2020;02:15:00;0,124173172;0,004232797;0,016666667
04.11.2020;02:30:00;0,124815722;0,004194255;0,016666667
04.11.2020;02:45:00;0,125218655;0,004194255;0,016666667
04.11.2020;03:00:00;0,125605556;0,004219949;0,016666667
04.11.2020;03:15:00;0,126248093;0,004150206;0,016666667
04.11.2020;03:30:00;0,126902535;0,004135523;0,016666667
04.11.2020;03:45:00;0,126820424;0,004227291;0,016666667
04.11.2020;04:00:00;0,127269619;0,004227291;0,016666667
04.11.2020;04:15:00;0,127511003;0,004293363;0,016666667
04.11.2020;04:30:00;0,127263529;0,004574434;0,016666667
04.11.2020;04:45:00;0,127054481;0,005438622;0,016666667
04.11.2020;05:00:00;0,127347541;0,005677035;0,016666667
04.11.2020;05:15:00;0,127433545;0,006252417;0,016666667
04.11.2020;05:30:00;0,127585237;0,007157887;0,016666667
04.11.2020;05:45:00;0,127643064;0,007633335;0,016666667
04.11.2020;06:00:00;0,127667823;0,008616533;0,016666667
04.11.2020;06:15:00;0,127859684;0,010044894;0,016666667
04.11.2020;06:30:00;0,12719234;0,011006028;0,016666667
04.11.2020;06:45:00;0,126689812;0,011311745;0,016666667
04.11.2020;07:00:00;0,126434431;0,012076903;0,016666667
04.11.2020;07:15:00;0,125259165;0,012076903;0
04.11.2020;07:30:00;0,124365302;0,012110123;0
04.11.2020;07:45:00;0,12396649;0,011667574;0
04.11.2020;08:00:00;0,122516544;0,011210801;0
04.11.2020;08:15:00;0,120958864;0,010743934;0
04.11.2020;08:30:00;0,119816059;0,010280095;0
04.11.2020;08:45:00;0,117802629;0,010039847;0
04.11.2020;09:00:00;0,116242089;0,010087566;0
04.11.2020;09:15:00;0,114799151;0,010164651;0
04.11.2020;09:30:00;0,11297952;0,010324327;0
04.11.2020;09:45:00;0,110952651;0,010324327;0
04.11.2020;10:00:00;0,109343418;0,010476661;0
04.11.2020;10:15:00;0,1074457;0,010553745;0
04.11.2020;10:30:00;0,105621439;0,010755634;0
04.11.2020;10:45:00;0,103910376;0,011236037;0
04.11.2020;11:00:00;0,102351196;0,011634767;0
04.11.2020;11:15:00;0,100947271;0,012094064;0
04.11.2020;11:30:00;0,099688234;0,012477193;0
04.11.2020;11:45:00;0,097829215;0,012273469;0,016666667
04.11.2020;12:00:00;0,096589984;0,012027532;0,016666667
04.11.2020;12:15:00;0,095383411;0,011897222;0,016666667
04.11.2020;12:30:00;0,093852377;0,011897222;0
04.11.2020;12:45:00;0,093484592;0,011897222;0
04.11.2020;13:00:00;0,09320619;0,011897222;0
04.11.2020;13:15:00;0,092911198;0,011794443;0
04.11.2020;13:30:00;0,0933827;0,011526481;0
04.11.2020;13:45:00;0,093561735;0,011480598;0
04.11.2020;14:00:00;0,093749658;0,011275038;0
04.11.2020;14:15:00;0,09437097;0,011275038;0
04.11.2020;14:30:00;0,094722725;0,010990559;0
04.11.2020;14:45:00;0,095300712;0,010623489;0
04.11.2020;15:00:00;0,096498928;0,010271101;0
04.11.2020;15:15:00;0,09696195;0,010100414;0
04.11.2020;15:30:00;0,097473203;0,010100414;0
04.11.2020;15:45:00;0,098434937;0,010089402;0
04.11.2020;16:00:00;0,099679553;0,010227053;0
04.11.2020;16:15:00;0,100700996;0,010564758;0
04.11.2020;16:30:00;0,102582135;0,011029101;0
04.11.2020;16:45:00;0,104205292;0,011538309;0
04.11.2020;17:00:00;0,105602846;0,011931832;0,016666667
04.11.2020;17:15:00;0,106945014;0,012836004;0,016666667
04.11.2020;17:30:00;0,10786096;0,013694031;0,016666667
04.11.2020;17:45:00;0,108855306;0,01414828;0,016666667
04.11.2020;18:00:00;0,110763444;0,015026496;0,016666667
04.11.2020;18:15:00;0,112149302;0,01541816;0,016666667
04.11.2020;18:30:00;0,113315087;0,01650432;0,016666667
04.11.2020;18:45:00;0,115149235;0,016981931;0,016666667
04.11.2020;19:00:00;0,116808748;0,017386757;0,016666667
04.11.2020;19:15:00;0,11828784;0,017588646;0,016666667
04.11.2020;19:30:00;0,119609577;0,017496878;0,016666667
04.11.2020;19:45:00;0,119959086;0,017175488;0,016666667
04.11.2020;20:00:00;0,120720872;0,016742549;0,016666667
04.11.2020;20:15:00;0,121821827;0,01618399;0,016666667
04.11.2020;20:30:00;0,122888859;0,015698785;0,016666667
04.11.2020;20:45:00;0,123744982;0,015279978;0,016666667
04.11.2020;21:00:00;0,124304232;0,014310913;0,016666667
04.11.2020;21:15:00;0,124206217;0,014213894;0,016666667
04.11.2020;21:30:00;0,124768598;0,014786065;0,016666667
04.11.2020;21:45:00;0,124948659;0,014368339;0,016666667
04.11.2020;22:00:00;0,124186413;0,013461859;0,016666667
04.11.2020;22:15:00;0,124493371;0,011558049;0,016666667
04.11.2020;22:30:00;0,124396296;0,011093706;0,016666667
04.11.2020;22:45:00;0,123627543;0,009757203;0,016666667
04.11.2020;23:00:00;0,122870355;0,009292321;0,016666667
04.11.2020;23:15:00;0,122225694;0,008360134;0,016666667
04.11.2020;23:30:00;0,122234127;0,008360134;0,016666667
04.11.2020;23:45:00;0,12260312;0,008360134;0,016666667
05.11.2020;00:00:00;0,12403434;0,007415295;0,016666667
05.11.2020;00:15:00;0,123959193;0,006954316;0,016666667
05.11.2020;00:30:00;0,124193417;0,006489973;0,016666667
05.11.2020;00:45:00;0,124197707;0,006046939;0,016666667
05.11.2020;01:00:00;0,124342771;0,005589121;0,016666667
05.11.2020;01:15:00;0,124224443;0,005211039;0,016666667
05.11.2020;01:30:00;0,123829583;0,00486948;0,016666667
05.11.2020;01:45:00;0,124002084;0,004399814;0,016666667
05.11.2020;02:00:00;0,124282914;0,004308046;0,016666667
05.11.2020;02:15:00;0,124173172;0,004232797;0,016666667
05.11.2020;02:30:00;0,124815722;0,004194255;0,016666667
05.11.2020;02:45:00;0,125218655;0,004194255;0,016666667
05.11.2020;03:00:00;0,125605556;0,004219949;0,016666667
05.11.2020;03:15:00;0,126248093;0,004150206;0,016666667
05.11.2020;03:30:00;0,126902535;0,004135523;0,016666667
05.11.2020;03:45:00;0,126820424;0,004227291;0,016666667
05.11.2020;04:00:00;0,127269619;0,004227291;0,016666667
05.11.2020;04:15:00;0,127511003;0,004293363;0,016666667
05.11.2020;04:30:00;0,127263529;0,004574434;0,016666667
05.11.2020;04:45:00;0,127054481;0,005438622;0,016666667
05.11.2020;05:00:00;0,127347541;0,005677035;0,016666667
05.11.2020;05:15:00;0,127433545;0,006252417;0,016666667
05.11.2020;05:30:00;0,127585237;0,007157887;0,016666667
05.11.2020;05:45:00;0,127643064;0,007633335;0,016666667
05.11.2020;06:00:00;0,127667823;0,008616533;0,016666667
05.11.2020;06:15:00;0,127859684;0,010044894;0,016666667
05.11.2020;06:30:00;0,12719234;0,011006028;0,016666667
05.11.2020;06:45:00;0,126689812;0,011311745;0,016666667
05.11.2020;07:00:00;0,126434431;0,012076903;0,016666667
05.11.2020;07:15:00;0,125259165;0,012076903;0
05.11.2020;07:30:00;0,124365302;0,012110123;0
05.11.2020;07:45:00;0,12396649;0,011667574;0
05.11.2020;08:00:00;0,122516544;0,011210801;0
05.11.2020;08:15:00;0,120958864;0,010743934;0
05.11.2020;08:30:00;0,119816059;0,010280095;0
05.11.2020;08:45:00;0,117802629;0,010039847;0
05.11.2020;09:00:00;0,116242089;0,010087566;0
05.11.2020;09:15:00;0,114799151;0,010164651;0
05.11.2020;09:30:00;0,11297952;0,010324327;0
05.11.2020;09:45:00;0,110952651;0,010324327;0
05.11.2020;10:00:00;0,109343418;0,010476661;0
05.11.2020;10:15:00;0,1074457;0,010553745;0
05.11.2020;10:30:00;0,105621439;0,010755634;0
05.11.2020;10:45:00;0,103910376;0,011236037;0
05.11.2020;11:00:00;0,102351196;0,011634767;0
05.11.2020;11:15:00;0,100947271;0,012094064;0
05.11.2020;11:30:00;0,099688234;0,012477193;0
05.11.2020;11:45:00;0,097829215;0,012273469;0,016666667
05.11.2020;12:00:00;0,096589984;0,012027532;0,016666667
05.11.2020;12:15:00;0,095383411;0,011897222;0,016666667
05.11.2020;12:30:00;0,093852377;0,011897222;0
05.11.2020;12:45:00;0,093484592;0,011897222;0
05.11.2020;13:00:00;0,09320619;0,011897222;0
05.11.2020;13:15:00;0,092911198;0,011794443;0
05.11.2020;13:30:00;0,0933827;0,011526481;0
05.11.2020;13:45:00;0,093561735;0,011480598;0
05.11.2020;14:00:00;0,093749658;0,011275038;0
05.11.2020;14:15:00;0,09437097;0,011275038;0
05.11.2020;14:30:00;0,094722725;0,010990559;0
05.11.2020;14:45:00;0,095300712;0,010623489;0
05.11.2020;15:00:00;0,096498928;0,010271101;0
05.11.2020;15:15:00;0,09696195;0,010100414;0
05.11.2020;15:30:00;0,097473203;0,010100414;0
05.11.2020;15:45:00;0,098434937;0,010089402;0
05.11.2020;16:00:00;0,099679553;0,010227053;0
05.11.2020;16:15:00;0,100700996;0,010564758;0
05.11.2020;16:30:00;0,102582135;0,011029101;0
05.11.2020;16:45:00;0,104205292;0,011538309;0
05.11.2020;17:00:00;0,105602846;0,011931832;0,016666667
05.11.2020;17:15:00;0,106945014;0,012836004;0,016666667
05.11.2020;17:30:00;0,10786096;0,013694031;0,016666667
05.11.2020;17:45:00;0,108855306;0,01414828;0,016666667
05.11.2020;18:00:00;0,110763444;0,015026496;0,016666667
05.11.2020;18:15:00;0,112149302;0,01541816;0,016666667
05.11.2020;18:30:00;0,113315087;0,01650432;0,016666667
05.11.2020;18:45:00;0,115149235;0,016981931;0,016666667
05.11.2020;19:00:00;0,116808748;0,017386757;0,016666667
05.11.2020;19:15:00;0,11828784;0,017588646;0,016666667
05.11.2020;19:30:00;0,119609577;0,017496878;0,016666667
05.11.2020;19:45:00;0,119959086;0,017175488;0,016666667
05.11.2020;20:00:00;0,120720872;0,016742549;0,016666667
05.11.2020;20:15:00;0,121821827;0,01618399;0,016666667
05.11.2020;20:30:00;0,122888859;0,015698785;0,016666667
05.11.2020;20:45:00;0,123744982;0,015279978;0,016666667
05.11.2020;21:00:00;0,124304232;0,014310913;0,016666667
05.11.2020;21:15:00;0,124206217;0,014213894;0,016666667
05.11.2020;21:30:00;0,124768598;0,014786065;0,016666667
05.11.2020;21:45:00;0,124948659;0,014368339;0,016666667
05.11.2020;22:00:00;0,124186413;0,013461859;0,016666667
05.11.2020;22:15:00;0,124493371;0,011558049;0,016666667
05.11.2020;22:30:00;0,124396296;0,011093706;0,016666667
05.11.2020;22:45:00;0,123627543;0,009757203;0,016666667
05.11.2020;23:00:00;0,122870355;0,009292321;0,016666667
05.11.2020;23:15:00;0,122225694;0,008360134;0,016666667
05.11.2020;23:30:00;0,122234127;0,008360134;0,016666667
05.11.2020;23:45:00;0,12260312;0,008360134;0,016666667
06.11.2020;00:00:00;0,12403434;0,007415295;0,016666667
06.11.2020;00:15:00;0,123959193;0,006954316;0,016666667
06.11.2020;00:30:00;0,124193417;0,006489973;0,016666667
06.11.2020;00:45:00;0,124197707;0,006046939;0,016666667
06.11.2020;01:00:00;0,124342771;0,005589121;0,016666667
06.11.2020;01:15:00;0,124224443;0,005211039;0,016666667
06.11.2020;01:30:00;0,123829583;0,00486948;0,016666667
06.11.2020;01:45:00;0,124002084;0,004399814;0,016666667
06.11.2020;02:00:00;0,124282914;0,004308046;0,016666667
06.11.2020;02:15:00;0,124173172;0,004232797;0,016666667
06.11.2020;02:30:00;0,124815722;0,004194255;0,016666667
06.11.2020;02:45:00;0,125218655;0,004194255;0,016666667
06.11.2020;03:00:00;0,125605556;0,004219949;0,016666667
06.11.2020;03:15:00;0,126248093;0,004150206;0,016666667
06.11.2020;03:30:00;0,126902535;0,004135523;0,016666667
06.11.2020;03:45:00;0,126820424;0,004227291;0,016666667
06.11.2020;04:00:00;0,127269619;0,004227291;0,016666667
06.11.2020;04:15:00;0,127511003;0,004293363;0,016666667
06.11.2020;04:30:00;0,127263529;0,004574434;0,016666667
06.11.2020;04:45:00;0,127054481;0,005438622;0,016666667
06.11.2020;05:00:00;0,127347541;0,005677035;0,016666667
06.11.2020;05:15:00;0,127433545;0,006252417;0,016666667
06.11.2020;05:30:00;0,127585237;0,007157887;0,016666667
06.11.2020;05:45:00;0,127643064;0,007633335;0,016666667
06.11.2020;06:00:00;0,127667823;0,008616533;0,016666667
06.11.2020;06:15:00;0,127859684;0,010044894;0,016666667
06.11.2020;06:30:00;0,12719234;0,011006028;0,016666667
06.11.2020;06:45:00;0,126689812;0,011311745;0,016666667
06.11.2020;07:00:00;0,126434431;0,012076903;0,016666667
06.11.2020;07:15:00;0,125259165;0,012076903;0
06.11.2020;07:30:00;0,124365302;0,012110123;0
06.11.2020;07:45:00;0,12396649;0,011667574;0
06.11.2020;08:00:00;0,122516544;0,011210801;0
06.11.2020;08:15:00;0,120958864;0,010743934;0
06.11.2020;08:30:00;0,119816059;0,010280095;0
06.11.2020;08:45:00;0,117802629;0,010039847;0
06.11.2020;09:00:00;0,116242089;0,010087566;0
06.11.2020;09:15:00;0,114799151;0,010164651;0
06.11.2020;09:30:00;0,11297952;0,010324327;0
06.11.2020;09:45:00;0,110952651;0,010324327;0
06.11.2020;10:00:00;0,109343418;0,010476661;0
06.11.2020;10:15:00;0,1074457;0,010553745;0
06.11.2020;10:30:00;0,105621439;0,010755634;0
06.11.2020;10:45:00;0,103910376;0,011236037;0
06.11.2020;11:00:00;0,102351196;0,011634767;0
06.11.2020;11:15:00;0,100947271;0,012094064;0
06.11.2020;11:30:00;0,099688234;0,012477193;0
06.11.2020;11:45:00;0,097829215;0,012273469;0,016666667
06.11.2020;12:00:00;0,096589984;0,012027532;0,016666667
06.11.2020;12:15:00;0,095383411;0,011897222;0,016666667
06.11.2020;12:30:00;0,093852377;0,011897222;0
06.11.2020;12:45:00;0,093484592;0,011897222;0
06.11.2020;13:00:00;0,09320619;0,011897222;0
06.11.2020;13:15:00;0,092911198;0,011794443;0
06.11.2020;13:30:00;0,0933827;0,011526481;0
06.11.2020;13:45:00;0,093561735;0,011480598;0
06.11.2020;14:00:00;0,093749658;0,011275038;0
06.11.2020;14:15:00;0,09437097;0,011275038;0
06.11.2020;14:30:00;0,094722725;0,010990559;0
06.11.2020;14:45:00;0,095300712;0,010623489;0
06.11.2020;15:00:00;0,096498928;0,010271101;0
06.11.2020;15:15:00;0,09696195;0,010100414;0
06.11.2020;15:30:00;0,097473203;0,010100414;0
06.11.2020;15:45:00;0,098434937;0,010089402;0
06.11.2020;16:00:00;0,099679553;0,010227053;0
06.11.2020;16:15:00;0,100700996;0,010564758;0
06.11.2020;16:30:00;0,102582135;0,011029101;0
06.11.2020;16:45:00;0,104205292;0,011538309;0
06.11.2020;17:00:00;0,105602846;0,011931832;0,016666667
06.11.2020;17:15:00;0,106945014;0,012836004;0,016666667
06.11.2020;17:30:00;0,10786096;0,013694031;0,016666667
06.11.2020;17:45:00;0,108855306;0,01414828;0,016666667
06.11.2020;18:00:00;0,110763444;0,015026496;0,016666667
06.11.2020;18:15:00;0,112149302;0,01541816;0,016666667
06.11.2020;18:30:00;0,113315087;0,01650432;0,016666667
06.11.2020;18:45:00;0,115149235;0,016981931;0,016666667
06.11.2020;19:00:00;0,116808748;0,017386757;0,016666667
06.11.2020;19:15:00;0,11828784;0,017588646;0,016666667
06.11.2020;19:30:00;0,119609577;0,017496878;0,016666667
06.11.2020;19:45:00;0,119959086;0,017175488;0,016666667
06.11.2020;20:00:00;0,120720872;0,016742549;0,016666667
06.11.2020;20:15:00;0,121821827;0,01618399;0,016666667
06.11.2020;20:30:00;0,122888859;0,015698785;0,016666667
06.11.2020;20:45:00;0,123744982;0,015279978;0,016666667
06.11.2020;21:00:00;0,124304232;0,014310913;0,016666667
06.11.2020;21:15:00;0,124206217;0,014213894;0,016666667
06.11.2020;21:30:00;0,124768598;0,014786065;0,016666667
06.11.2020;21:45:00;0,124948659;0,014368339;0,016666667
06.11.2020;22:00:00;0,124186413;0,013461859;0,016666667
06.11.2020;22:15:00;0,124493371;0,011558049;0,016666667
06.11.2020;22:30:00;0,124396296;0,011093706;0,016666667
06.11.2020;22:45:00;0,123627543;0,009757203;0,016666667
06.11.2020;23:00:00;0,122870355;0,009292321;0,016666667
06.11.2020;23:15:00;0,122225694;0,008360134;0,016666667
06.11.2020;23:30:00;0,122234127;0,008360134;0,016666667
06.11.2020;23:45:00;0,12260312;0,008360134;0,016666667
07.11.2020;00:00:00;0,12403434;0,007415295;0,016666667
07.11.2020;00:15:00;0,123959193;0,006954316;0,016666667
07.11.2020;00:30:00;0,124193417;0,006489973;0,016666667
07.11.2020;00:45:00;0,124197707;0,006046939;0,016666667
07.11.2020;01:00:00;0,124342771;0,005589121;0,016666667
07.11.2020;01:15:00;0,124224443;0,005211039;0,016666667
07.11.2020;01:30:00;0,123829583;0,00486948;0,016666667
07.11.2020;01:45:00;0,124002084;0,004399814;0,016666667
07.11.2020;02:00:00;0,124282914;0,004308046;0,016666667
07.11.2020;02:15:00;0,124173172;0,004232797;0,016666667
07.11.2020;02:30:00;0,124815722;0,004194255;0,016666667
07.11.2020;02:45:00;0,125218655;0,004194255;0,016666667
07.11.2020;03:00:00;0,125605556;0,004219949;0,016666667
07.11.2020;03:15:00;0,126248093;0,004150206;0,016666667
07.11.2020;03:30:00;0,126902535;0,004135523;0,016666667
07.11.2020;03:45:00;0,126820424;0,004227291;0,016666667
07.11.2020;04:00:00;0,127269619;0,004227291;0,016666667
07.11.2020;04:15:00;0,127511003;0,004293363;0,016666667
07.11.2020;04:30:00;0,127263529;0,004574434;0,016666667
07.11.2020;04:45:00;0,127054481;0,005438622;0,016666667
07.11.2020;05:00:00;0,127347541;0,005677035;0,016666667
07.11.2020;05:15:00;0,127433545;0,006252417;0,016666667
07.11.2020;05:30:00;0,127585237;0,007157887;0,016666667
07.11.2020;05:45:00;0,127643064;0,007633335;0,016666667
07.11.2020;06:00:00;0,127667823;0,008616533;0,016666667
07.11.2020;06:15:00;0,127859684;0,010044894;0,016666667
07.11.2020;06:30:00;0,12719234;0,011006028;0,016666667
07.11.2020;06:45:00;0,126689812;0,011311745;0,016666667
07.11.2020;07:00:00;0,126434431;0,012076903;0,016666667
07.11.2020;07:15:00;0,125259165;0,012076903;0
07.11.2020;07:30:00;0,124365302;0,012110123;0
